source,subject_id_a,subject_name_a,professor_a,subject_id_b,subject_name_b,professor_b,co_user_count
timetable,10552,마이크로컨트롤러구조,황광일,10554,통신기초,김현범,24
timetable,10551,데이터구조,강석훈,10552,마이크로컨트롤러구조,황광일,23
timetable,10551,데이터구조,강석훈,10554,통신기초,김현범,23
timetable,10631,데이터프로그래밍,이장호,10635,Java언어,허혜선,23
timetable,10704,공학수학 1,윤정식,10708,화학공학양론,김종우,23
timetable,9794,물리화학,양기석,9795,유기화학(1),박경민,22
timetable,10704,공학수학 1,윤정식,10705,물리화학 1,권오중,22
timetable,10704,공학수학 1,윤정식,10706,유기화학 1,김진호,22
timetable,10705,물리화학 1,권오중,10706,유기화학 1,김진호,22
timetable,10705,물리화학 1,권오중,10708,화학공학양론,김종우,22
timetable,10706,유기화학 1,김진호,10708,화학공학양론,김종우,22
timetable,10551,데이터구조,강석훈,10553,데이터사이언스기초,강우철,21
timetable,10552,마이크로컨트롤러구조,황광일,10553,데이터사이언스기초,강우철,21
timetable,10553,데이터사이언스기초,강우철,10554,통신기초,김현범,21
timetable,10631,데이터프로그래밍,이장호,10633,자료구조,안재균,21
timetable,10631,데이터프로그래밍,이장호,10641,시뮬레이션 기초 및 실습,김지범,21
timetable,9795,유기화학(1),박경민,9796,미생물공학,이동택,19
timetable,9795,유기화학(1),박경민,9798,식품공학개론,서명지,19
timetable,10631,데이터프로그래밍,이장호,10638,디지털공학,김우일,19
timetable,9794,물리화학,양기석,9796,미생물공학,이동택,18
timetable,10778,확정적경영과학,이종헌,10779,데이터베이스,이세린,18
timetable,11215,서양복식사,장인우,11219,패션드로잉과도식화,박은경,18
timetable,10631,데이터프로그래밍,이장호,10634,자료구조,안재균,17
timetable,10776,인간공학,최서빈,10778,확정적경영과학,이종헌,17
timetable,10933,공학수학 1,김영진,10943,기계재료,이태선,17
timetable,10281,기초기능해부학,전경규,10286,스포츠사회학,임새미,16
timetable,10583,회로이론,전현채,10584,리눅스기초및프로그래밍,김영필,16
timetable,10635,Java언어,허혜선,10638,디지털공학,김우일,16
timetable,10774,확률및통계(1),류도현,10778,확정적경영과학,이종헌,16
timetable,10774,확률및통계(1),류도현,10779,데이터베이스,이세린,16
timetable,9745,거시경제론,김부용,9746,국제무역론,한도숙,15
timetable,9794,물리화학,양기석,9798,식품공학개론,서명지,15
timetable,9796,미생물공학,이동택,9798,식품공학개론,서명지,15
timetable,10043,도시계획론,최승준,10044,도시사회학이론,최혜민,15
timetable,10464,원가회계,최평국,10465,중급회계(1),김광태,15
timetable,10579,데이터베이스,우요섭,10584,리눅스기초및프로그래밍,김영필,15
timetable,10591,통신공학이론,이병주,10594,데이터통신,이기영,15
timetable,10708,화학공학양론,김종우,10709,화학공학입문,노윤호,15
timetable,10823,복소함수및벡터,구경헌,10824,스마트시스템입문,김영현,15
timetable,10857,캡스턴디자인1,홍연찬,10859,고체전자소자,김태훈,15
timetable,10933,공학수학 1,김영진,10945,전기전자공학개론,김태우,15
timetable,11276,일반역학(1),김병훈,11277,현대물리학(1),박승룡,15
timetable,9684,민사소송법(1),김호,9685,형사소송법,정배근,14
timetable,10281,기초기능해부학,전경규,10287,운동생리학,이세원,14
timetable,10464,원가회계,최평국,10467,회계원리연습,진덕수,14
timetable,10475,데이터과학개론,박준성,10476,데이터과학을위한기초통계학,강희재,14
timetable,10579,데이터베이스,우요섭,10583,회로이론,전현채,14
timetable,10633,자료구조,안재균,10641,시뮬레이션 기초 및 실습,김지범,14
timetable,10634,자료구조,안재균,10638,디지털공학,김우일,14
timetable,10681,공업수학(2),윤종윤,10683,전기회로,조영욱,14
timetable,10682,재료역학,한유성,10683,전기회로,조영욱,14
timetable,10704,공학수학 1,윤정식,10709,화학공학입문,노윤호,14
timetable,10705,물리화학 1,권오중,10709,화학공학입문,노윤호,14
timetable,10706,유기화학 1,김진호,10709,화학공학입문,노윤호,14
timetable,10774,확률및통계(1),류도현,10776,인간공학,최서빈,14
timetable,10776,인간공학,최서빈,10779,데이터베이스,이세린,14
timetable,10823,복소함수및벡터,구경헌,10829,디지털실험,김영현,14
timetable,10824,스마트시스템입문,김영현,10836,전자기학,서정현,14
timetable,10875,전자기학(1),이우찬,10877,회로이론(1),정영식,14
timetable,10933,공학수학 1,김영진,10939,공업열역학1,김상문,14
timetable,11148,광고입문,박진성,11151,영화의이해,이동후,14
timetable,11215,서양복식사,장인우,11216,2D패턴디자인,미배정,14
timetable,11216,2D패턴디자인,미배정,11219,패션드로잉과도식화,박은경,14
timetable,10286,스포츠사회학,임새미,10288,운동생리학,이세원,13
timetable,10462,소득세법,정유석,10464,원가회계,최평국,13
timetable,10462,소득세법,정유석,10465,중급회계(1),김광태,13
timetable,10478,데이터분석실습1,전용호,10479,데이터애널리틱스,전용호,13
timetable,10577,ICT공학수학,이종길,10584,리눅스기초및프로그래밍,김영필,13
timetable,10638,디지털공학,김우일,10641,시뮬레이션 기초 및 실습,김지범,13
timetable,10681,공업수학(2),윤종윤,10682,재료역학,한유성,13
timetable,10754,기초전기화학,명재하,10755,현대물리학,이한보람,13
timetable,10823,복소함수및벡터,구경헌,10836,전자기학,서정현,13
timetable,10889,전력전자공학,최현규,10892,에너지발생 및 운용,김용하,13
timetable,10939,공업열역학1,김상문,10945,전기전자공학개론,김태우,13
timetable,11245,분석화학(1),김규원,11248,유기화학(1),김진호,13
timetable,11276,일반역학(1),김병훈,11280,선형대수학,함남우,13
timetable,11304,해석학(1),문병수,11305,현대대수학,장일승,13
timetable,11346,아카데믹일본어1,신은진,11347,일본근현대사,박진한,13
wishlist,9045,(HUSS국립부경대)과거사청산과포용의문화,미배정,9046,(HUSS대구대)오디세이프로젝트3전쟁과평화,미배정,13
wishlist,9199,심리학의이해,서신화,9202,심리학의이해,서신화,13
wishlist,9206,영화속바이러스의이해,예정용,9207,영화속으로들어간클래식음악,김상림,13
wishlist,10853,인공지능,조환호,10854,인공지능,조환호,13
timetable,9979,환경유체역학,박성원,9981,환경화학,김철용,12
timetable,9981,환경화학,김철용,9982,환경에너지와미래,이도균,12
timetable,10042,공공인적자원관리론,이창길,10043,도시계획론,최승준,12
timetable,10042,공공인적자원관리론,이창길,10044,도시사회학이론,최혜민,12
timetable,10631,데이터프로그래밍,이장호,10643,정보보호개론,민병준,12
timetable,10634,자료구조,안재균,10635,Java언어,허혜선,12
timetable,10707,유체역학,박민범,10711,반응공학,노윤호,12
timetable,10710,공정설계및제어,김종우,10711,반응공학,노윤호,12
timetable,10711,반응공학,노윤호,10714,열전달,이재훈,12
timetable,10752,에너지재료공학개론,이미경,10753,전자재료공학개론,김다빈,12
timetable,10752,에너지재료공학개론,이미경,10755,현대물리학,이한보람,12
timetable,10875,전자기학(1),이우찬,10881,전기에너지와이노베이션,김학만,12
timetable,10939,공업열역학1,김상문,10943,기계재료,이태선,12
timetable,10943,기계재료,이태선,10945,전기전자공학개론,김태우,12
timetable,10958,기계진동,남동호,10961,유체역학(2),한민섭,12
timetable,11211,글로벌패션산업이해,이현정,11212,섬유소재이해,조윤경,12
timetable,11244,물리화학(1),이창민,11245,분석화학(1),김규원,12
timetable,11244,물리화학(1),이창민,11248,유기화학(1),김진호,12
timetable,11275,역학실험,한강희,11277,현대물리학(1),박승룡,12
timetable,11277,현대물리학(1),박승룡,11280,선형대수학,함남우,12
wishlist,10799,회로이론,박창주,10800,회로이론,김태훈,12
timetable,9832,생화학,이미수,9834,인체생리학,김재근,11
timetable,9978,공학수학,이준석,9979,환경유체역학,박성원,11
timetable,9978,공학수학,이준석,9981,환경화학,김철용,11
timetable,9978,공학수학,이준석,9982,환경에너지와미래,이도균,11
timetable,9979,환경유체역학,박성원,9982,환경에너지와미래,이도균,11
timetable,9980,환경통계및자료해석,이희관,9981,환경화학,김철용,11
timetable,10011,구조역학(1),이헌우,10013,철근콘크리트및설계1,이승정,11
timetable,10012,수문학,미배정,10013,철근콘크리트및설계1,이승정,11
timetable,10281,기초기능해부학,전경규,10282,웨이트트레이닝기초,김연휘,11
timetable,10477,데이터과학을위한계량경영학,박준성,10479,데이터애널리틱스,전용호,11
timetable,10499,MIS개론,김태훈,10510,마케팅원론,허승,11
timetable,10577,ICT공학수학,이종길,10583,회로이론,전현채,11
timetable,10631,데이터프로그래밍,이장호,10642,정보보호개론,민병준,11
timetable,10633,자료구조,안재균,10635,Java언어,허혜선,11
timetable,10635,Java언어,허혜선,10641,시뮬레이션 기초 및 실습,김지범,11
timetable,10685,설계공학,박상인,10686,자동제어,김우용,11
timetable,10707,유체역학,박민범,10708,화학공학양론,김종우,11
timetable,10752,에너지재료공학개론,이미경,10754,기초전기화학,명재하,11
timetable,10753,전자재료공학개론,김다빈,10754,기초전기화학,명재하,11
timetable,10753,전자재료공학개론,김다빈,10755,현대물리학,이한보람,11
timetable,10799,회로이론,박창주,10836,전자기학,서정현,11
timetable,10823,복소함수및벡터,구경헌,10838,프로그래밍언어,최욱,11
timetable,10824,스마트시스템입문,김영현,10830,디지털실험,이경순,11
timetable,10859,고체전자소자,김태훈,10861,제어공학,유세선,11
timetable,10868,공학수학(1),안덕주,10875,전자기학(1),이우찬,11
timetable,10892,에너지발생 및 운용,김용하,10894,전기응용,우정민,11
timetable,10933,공학수학 1,김영진,10936,고체역학1,박동삼,11
timetable,10939,공업열역학1,김상문,11882,대학영어회화1,"캘럼 맥코
트",11
timetable,10985,소비자와시장,박지우,10986,소비자의사결정,김종흠,11
timetable,11016,e-biz개론,유병국,11025,물류개론,안영효,11
timetable,11017,국제무역론,이윤,11025,물류개론,안영효,11
timetable,11033,국제무역보험론,김규진,11036,서비스마케팅론,이루리,11
timetable,11068,금융경제학,신현열,11071,화폐금융론,황상연,11
timetable,11130,자료목록법,황정의,11131,자료분류법,김혜경,11
timetable,11218,텍스타일염색과표현,조윤경,11219,패션드로잉과도식화,박은경,11
timetable,11275,역학실험,한강희,11276,일반역학(1),김병훈,11
timetable,11275,역학실험,한강희,11280,선형대수학,함남우,11
wishlist,10798,회로이론,박창주,10799,회로이론,박창주,11
wishlist,10798,회로이론,박창주,10800,회로이론,김태훈,11
wishlist,10835,전자기학,서정현,10836,전자기학,서정현,11
wishlist,10839,반도체소자,정은교,10840,반도체소자,정은교,11
timetable,9288,기업가정신,창업지원단,9300,대중매체속바이오테크놀로지,예정용,10
timetable,9300,대중매체속바이오테크놀로지,예정용,9374,영화로배우는독성학개론,예정용,10
timetable,9745,거시경제론,김부용,12119,대학영어회화1,Cruz Jr2Fidel,10
timetable,9832,생화학,이미수,9833,유기화학,봉지홍,10
timetable,9916,건축구조역학,박지훈,9917,건축시공,박경모,10
timetable,9979,환경유체역학,박성원,9980,환경통계및자료해석,이희관,10
timetable,10011,구조역학(1),이헌우,10012,수문학,미배정,10
timetable,10012,수문학,미배정,10015,토질실험,박정희,10
timetable,10012,수문학,미배정,10021,토질역학(2),우상인,10
timetable,10013,철근콘크리트및설계1,이승정,10021,토질역학(2),우상인,10
timetable,10282,웨이트트레이닝기초,김연휘,10286,스포츠사회학,임새미,10
timetable,10286,스포츠사회학,임새미,10287,운동생리학,이세원,10
timetable,10381,그래픽디자인,김시연,10387,모션일러스트레이션,한혜진,10
timetable,10465,중급회계(1),김광태,10467,회계원리연습,진덕수,10
timetable,10477,데이터과학을위한계량경영학,박준성,10478,데이터분석실습1,전용호,10
timetable,10499,MIS개론,김태훈,10500,경영과학,김서영,10
timetable,10584,리눅스기초및프로그래밍,김영필,10589,확률이론,조경훈,10
timetable,10631,데이터프로그래밍,이장호,10639,디지털공학,김우일,10
timetable,10631,데이터프로그래밍,이장호,11935,대학영어회화1,"브렌트 맥
납",10
timetable,10635,Java언어,허혜선,10642,정보보호개론,민병준,10
timetable,10638,디지털공학,김우일,10642,정보보호개론,민병준,10
timetable,10704,공학수학 1,윤정식,11883,대학영어회화1,"캘럼 맥코
트",10
timetable,10705,물리화학 1,권오중,11883,대학영어회화1,"캘럼 맥코
트",10
timetable,10706,유기화학 1,김진호,11883,대학영어회화1,"캘럼 맥코
트",10
timetable,10708,화학공학양론,김종우,11883,대학영어회화1,"캘럼 맥코
트",10
timetable,10735,인간공학,백동현,10736,재료역학,최재헌,10
timetable,10799,회로이론,박창주,10823,복소함수및벡터,구경헌,10
timetable,10799,회로이론,박창주,10824,스마트시스템입문,김영현,10
timetable,10810,대학수학(1),이혜경,10812,물리(1),김말진,10
timetable,10830,디지털실험,이경순,10836,전자기학,서정현,10
timetable,10839,반도체소자,정은교,10845,전자회로,유종근,10
timetable,10845,전자회로,유종근,10851,신호및시스템,변상원,10
timetable,10851,신호및시스템,변상원,10853,인공지능,조환호,10
timetable,10869,공학수학(1),안덕주,10875,전자기학(1),이우찬,10
timetable,10869,공학수학(1),안덕주,10877,회로이론(1),정영식,10
timetable,10877,회로이론(1),정영식,10881,전기에너지와이노베이션,김학만,10
timetable,10888,전기물성론,김준동,10892,에너지발생 및 운용,김용하,10
timetable,10891,신호및시스템,이명훈,10892,에너지발생 및 운용,김용하,10
timetable,10933,공학수학 1,김영진,10940,공업열역학1,김상문,10
timetable,10933,공학수학 1,김영진,11882,대학영어회화1,"캘럼 맥코
트",10
timetable,10936,고체역학1,박동삼,10939,공업열역학1,김상문,10
timetable,10936,고체역학1,박동삼,10945,전기전자공학개론,김태우,10
timetable,10945,전기전자공학개론,김태우,11882,대학영어회화1,"캘럼 맥코
트",10
timetable,10966,MEMS개론,김경태,10977,로봇공학,김영진,10
timetable,10985,소비자와시장,박지우,10987,고객서비스,이명현,10
timetable,10994,행동재무학,조혜진,10995,가계재무상담,곽민주,10
timetable,10995,가계재무상담,곽민주,10998,신용관리론,곽민주,10
timetable,11030,국제거래규범,김규진,11033,국제무역보험론,김규진,10
timetable,11058,경제사,양준호,11059,미시경제학,오태희,10
timetable,11128,기록과사회,신정엽,11129,문헌정보학개론,황정의,10
timetable,11215,서양복식사,장인우,11218,텍스타일염색과표현,조윤경,10
timetable,11217,비즈니스데이터분석기초,권기용,11219,패션드로잉과도식화,박은경,10
timetable,11245,분석화학(1),김규원,11247,분석화학실험,권태현,10
timetable,11249,무기화학(1),김강우,11256,화학논문연구 I,임태은,10
timetable,11277,현대물리학(1),박승룡,11281,수리물리학(1),엇후 도르츠,10
timetable,11308,미분기하학(1),유성민,11309,복소함수론1,김인현,10
wishlist,9155,MBTI로찾아가는나의책,박상원,9206,영화속바이러스의이해,예정용,10
wishlist,10650,운영체제,박문주,10651,운영체제,한재현,10
wishlist,10823,복소함수및벡터,구경헌,10836,전자기학,서정현,10
wishlist,10824,스마트시스템입문,김영현,10827,스마트시스템입문,김영현,10
wishlist,10842,전자회로,유종근,10845,전자회로,유종근,10
wishlist,10851,신호및시스템,변상원,10852,신호및시스템,변상원,10
wishlist,10851,신호및시스템,변상원,10854,인공지능,조환호,10
wishlist,10852,신호및시스템,변상원,10853,인공지능,조환호,10
timetable,9207,영화속으로들어간클래식음악,김상림,9300,대중매체속바이오테크놀로지,예정용,9
timetable,9300,대중매체속바이오테크놀로지,예정용,9376,예술과친구하기,이계원,9
timetable,9746,국제무역론,한도숙,12119,대학영어회화1,Cruz Jr2Fidel,9
timetable,9787,세포생물학,이승호,9788,뇌공학,양성구,9
timetable,9794,물리화학,양기석,12083,대학영어회화1,유원,9
timetable,9795,유기화학(1),박경민,12083,대학영어회화1,유원,9
timetable,9833,유기화학,봉지홍,9834,인체생리학,김재근,9
timetable,9870,생물학기초(1),박준태,9880,화학,권태현,9
timetable,9974,기초화학및실험1,임지영,9975,대학수학(1),손홍민,9
timetable,9974,기초화학및실험1,임지영,9977,환경과도시,이준석,9
timetable,9978,공학수학,이준석,9980,환경통계및자료해석,이희관,9
timetable,9980,환경통계및자료해석,이희관,9982,환경에너지와미래,이도균,9
timetable,10006,정역학및연습,이헌우,10010,수리학(1),미배정,9
timetable,10011,구조역학(1),이헌우,10021,토질역학(2),우상인,9
timetable,10013,철근콘크리트및설계1,이승정,10015,토질실험,박정희,9
timetable,10015,토질실험,박정희,10021,토질역학(2),우상인,9
timetable,10281,기초기능해부학,전경규,10288,운동생리학,이세원,9
timetable,10284,웨이트트레이닝기초,정국현,10286,스포츠사회학,임새미,9
timetable,10297,Sport Management,홍진배,10299,트레이닝방법론,변경호,9
timetable,10462,소득세법,정유석,10467,회계원리연습,진덕수,9
timetable,10464,원가회계,최평국,10466,중급회계(1),김광태,9
timetable,10499,MIS개론,김태훈,10505,마케팅원론,허승,9
timetable,10555,운영체제,강석훈,10556,임베디드구조,김현범,9
timetable,10556,임베디드구조,김현범,10559,딥러닝알고리즘,강우철,9
timetable,10577,ICT공학수학,이종길,10579,데이터베이스,우요섭,9
timetable,10583,회로이론,전현채,10589,확률이론,조경훈,9
timetable,10591,통신공학이론,이병주,10598,선형대수론,노송,9
timetable,10591,통신공학이론,이병주,10599,운영체제,김영필,9
timetable,10594,데이터통신,이기영,10598,선형대수론,노송,9
timetable,10631,데이터프로그래밍,이장호,10640,시뮬레이션 기초 및 실습,김지범,9
timetable,10631,데이터프로그래밍,이장호,11939,대학영어회화1,"캘럼 맥코
트",9
timetable,10635,Java언어,허혜선,10640,시뮬레이션 기초 및 실습,김지범,9
timetable,10644,기계학습,이상엽,10646,데이터베이스,박기석,9
timetable,10644,기계학습,이상엽,10651,운영체제,한재현,9
timetable,10644,기계학습,이상엽,10654,데이터통신,최승식,9
timetable,10651,운영체제,한재현,10654,데이터통신,최승식,9
timetable,10685,설계공학,박상인,10693,확률및통계,우현명,9
timetable,10686,자동제어,김우용,10693,확률및통계,우현명,9
timetable,10704,공학수학 1,윤정식,10707,유체역학,박민범,9
timetable,10705,물리화학 1,권오중,10707,유체역학,박민범,9
timetable,10706,유기화학 1,김진호,10707,유체역학,박민범,9
timetable,10711,반응공학,노윤호,10715,고분자공학,박영돈,9
timetable,10734,안전관리론,송창근,10735,인간공학,백동현,9
timetable,10734,안전관리론,송창근,10736,재료역학,최재헌,9
timetable,10735,인간공학,백동현,10737,열역학,이민철,9
timetable,10736,재료역학,최재헌,10737,열역학,이민철,9
timetable,10775,인간공학,최서빈,10778,확정적경영과학,이종헌,9
timetable,10781,제품개발프로세스,박기정,10783,품질공학,정영배,9
timetable,10836,전자기학,서정현,10838,프로그래밍언어,최욱,9
timetable,10839,반도체소자,정은교,10853,인공지능,조환호,9
timetable,10857,캡스턴디자인1,홍연찬,10861,제어공학,유세선,9
timetable,10888,전기물성론,김준동,10889,전력전자공학,최현규,9
timetable,10889,전력전자공학,최현규,10894,전기응용,우정민,9
timetable,10891,신호및시스템,이명훈,10894,전기응용,우정민,9
timetable,10933,공학수학 1,김영진,10937,고체역학1,박형범,9
timetable,10943,기계재료,이태선,11882,대학영어회화1,"캘럼 맥코
트",9
timetable,10986,소비자의사결정,김종흠,10987,고객서비스,이명현,9
timetable,11015,e-biz개론,황낙건,11018,국제무역론,이윤,9
timetable,11016,e-biz개론,유병국,11017,국제무역론,이윤,9
timetable,11023,물류개론,안영효,11027,국제통상론,고보민,9
timetable,11070,농업과푸드시스템의경제학,이명헌,11071,화폐금융론,황상연,9
timetable,11215,서양복식사,장인우,11217,비즈니스데이터분석기초,권기용,9
timetable,11244,물리화학(1),이창민,11247,분석화학실험,권태현,9
timetable,11247,분석화학실험,권태현,11248,유기화학(1),김진호,9
timetable,11275,역학실험,한강희,11281,수리물리학(1),엇후 도르츠,9
timetable,11276,일반역학(1),김병훈,11278,물리연구소개,박영미,9
timetable,11280,선형대수학,함남우,11281,수리물리학(1),엇후 도르츠,9
timetable,11284,양자역학(1),이기훈,11285,전자기학(2),박영미,9
timetable,11304,해석학(1),문병수,11307,미분방정식,문병수,9
timetable,11305,현대대수학,장일승,11307,미분방정식,문병수,9
timetable,11346,아카데믹일본어1,신은진,11349,실천일본어회화(1),나카무라유리,9
timetable,11347,일본근현대사,박진한,11349,실천일본어회화(1),나카무라유리,9
wishlist,9198,심리학의이해,박준성,9199,심리학의이해,서신화,9
wishlist,9199,심리학의이해,서신화,9201,심리학의이해,서신화,9
wishlist,9300,대중매체속바이오테크놀로지,예정용,9374,영화로배우는독성학개론,예정용,9
wishlist,10821,복소함수및벡터,구경헌,10836,전자기학,서정현,9
wishlist,10823,복소함수및벡터,구경헌,10824,스마트시스템입문,김영현,9
wishlist,10824,스마트시스템입문,김영현,10836,전자기학,서정현,9
wishlist,10842,전자회로,유종근,10852,신호및시스템,변상원,9
wishlist,10852,신호및시스템,변상원,10854,인공지능,조환호,9
wishlist,10857,캡스턴디자인1,홍연찬,10858,캡스턴디자인1,홍연찬,9
timetable,9113,직업기초능력1,이원철,9114,직업기초능력2,미배정,8
timetable,9258,K컬처와한국사상,교육혁신본부,12150,마음을읽어주는미술치료,OCU,8
timetable,9745,거시경제론,김부용,9750,미시데이터분석,김지영,8
timetable,9796,미생물공학,이동택,12083,대학영어회화1,유원,8
timetable,9798,식품공학개론,서명지,12083,대학영어회화1,유원,8
timetable,9809,대학수학(1),김기태,9821,일반화학실험(1),방지원,8
timetable,9854,동물분류및형태학,배양섭,9855,동물분류생태실험,김길원,8
timetable,9854,동물분류및형태학,배양섭,9856,분자생물학,최재혁,8
timetable,9855,동물분류생태실험,김길원,9856,분자생물학,최재혁,8
timetable,9856,분자생물학,최재혁,9857,분자생물학실험,최재혁,8
timetable,9880,화학,권태현,9881,화학실험,강동구,8
timetable,9914,공학수학,최원,9915,물리(2),김완선,8
timetable,9914,공학수학,최원,9916,건축구조역학,박지훈,8
timetable,9914,공학수학,최원,9917,건축시공,박경모,8
timetable,9915,물리(2),김완선,9916,건축구조역학,박지훈,8
timetable,9915,물리(2),김완선,9917,건축시공,박경모,8
timetable,9974,기초화학및실험1,임지영,9976,선형대수학,남궁정일,8
timetable,9975,대학수학(1),손홍민,9976,선형대수학,남궁정일,8
timetable,9975,대학수학(1),손홍민,9977,환경과도시,이준석,8
timetable,9976,선형대수학,남궁정일,9977,환경과도시,이준석,8
timetable,10006,정역학및연습,이헌우,10007,측량학(1),최병길,8
timetable,10011,구조역학(1),이헌우,10015,토질실험,박정희,8
timetable,10040,도시데이터마이닝,양욱재,10041,도시행정학,미배정,8
timetable,10281,기초기능해부학,전경규,10285,스포츠사회학,임새미,8
timetable,10281,기초기능해부학,전경규,12009,대학영어회화1,유원,8
timetable,10381,그래픽디자인,김시연,10385,레이아웃디자인,전혜연,8
timetable,10463,소득세법,정유석,10464,원가회계,최평국,8
timetable,10463,소득세법,정유석,10466,중급회계(1),김광태,8
timetable,10555,운영체제,강석훈,10559,딥러닝알고리즘,강우철,8
timetable,10564,대학수학(1),전현채,10566,프로그래밍(1),김도엽,8
timetable,10579,데이터베이스,우요섭,10589,확률이론,조경훈,8
timetable,10594,데이터통신,이기영,10599,운영체제,김영필,8
timetable,10633,자료구조,안재균,10638,디지털공학,김우일,8
timetable,10633,자료구조,안재균,10639,디지털공학,김우일,8
timetable,10633,자료구조,안재균,10642,정보보호개론,민병준,8
timetable,10634,자료구조,안재균,10641,시뮬레이션 기초 및 실습,김지범,8
timetable,10635,Java언어,허혜선,10643,정보보호개론,민병준,8
timetable,10635,Java언어,허혜선,11935,대학영어회화1,"브렌트 맥
납",8
timetable,10638,디지털공학,김우일,11935,대학영어회화1,"브렌트 맥
납",8
timetable,10641,시뮬레이션 기초 및 실습,김지범,11935,대학영어회화1,"브렌트 맥
납",8
timetable,10646,데이터베이스,박기석,10651,운영체제,한재현,8
timetable,10666,네트워크보안,이승수,10670,클라우드컴퓨팅,이승수,8
timetable,10707,유체역학,박민범,10710,공정설계및제어,김종우,8
timetable,10710,공정설계및제어,김종우,10714,열전달,이재훈,8
timetable,10711,반응공학,노윤호,10716,기기분석 2,박영돈,8
timetable,10734,안전관리론,송창근,10737,열역학,이민철,8
timetable,10734,안전관리론,송창근,10739,토질역학,오태근,8
timetable,10812,물리(1),김말진,10816,선형대수학,변윤식,8
timetable,10812,물리(1),김말진,10819,소프트웨어입문,김교선,8
timetable,10812,물리(1),김말진,11523,Academic English,김연정,8
timetable,10839,반도체소자,정은교,10851,신호및시스템,변상원,8
timetable,10840,반도체소자,정은교,10849,전자회로실험,이병진,8
timetable,10845,전자회로,유종근,10853,인공지능,조환호,8
timetable,10868,공학수학(1),안덕주,10877,회로이론(1),정영식,8
timetable,10868,공학수학(1),안덕주,10881,전기에너지와이노베이션,김학만,8
timetable,10870,전기.전자기초실험,김준석,10875,전자기학(1),이우찬,8
timetable,10883,전기실험(2),윤주형,10892,에너지발생 및 운용,김용하,8
timetable,10891,신호및시스템,이명훈,10893,인공지능개론,이명훈,8
timetable,10892,에너지발생 및 운용,김용하,10893,인공지능개론,이명훈,8
timetable,10956,기계공작법,구상모,10961,유체역학(2),한민섭,8
timetable,11021,금융경제학,김준식,11025,물류개론,안영효,8
timetable,11022,금융경제학,김준식,11023,물류개론,안영효,8
timetable,11056,경제통계기초,김선진,11058,경제사,양준호,8
timetable,11058,경제사,양준호,11859,대학영어회화1,"캘럼 맥코
트",8
timetable,11059,미시경제학,오태희,11063,수리경제학,이장연,8
timetable,11075,국제정치의이해,이효원,11076,자기설계세미나 I,정영우,8
timetable,11097,공공정책의이해,김국진,11099,경찰학,장승수,8
timetable,11130,자료목록법,황정의,11133,정보검색,장수현,8
timetable,11131,자료분류법,김혜경,11133,정보검색,장수현,8
timetable,11216,2D패턴디자인,미배정,11218,텍스타일염색과표현,조윤경,8
timetable,11276,일반역학(1),김병훈,11281,수리물리학(1),엇후 도르츠,8
timetable,11277,현대물리학(1),박승룡,11278,물리연구소개,박영미,8
timetable,11278,물리연구소개,박영미,11280,선형대수학,함남우,8
timetable,11305,현대대수학,장일승,11306,매듭론,배영진,8
timetable,11317,현대중국개론,권기영,11320,기초중국어1,최윤경,8
timetable,11414,한국의언어,채숙희,11416,현대문학사1,강용훈,8
wishlist,9155,MBTI로찾아가는나의책,박상원,9300,대중매체속바이오테크놀로지,예정용,8
wishlist,9198,심리학의이해,박준성,9200,심리학의이해,박준성,8
wishlist,9207,영화속으로들어간클래식음악,김상림,9300,대중매체속바이오테크놀로지,예정용,8
wishlist,9207,영화속으로들어간클래식음악,김상림,9376,예술과친구하기,이계원,8
wishlist,9686,국제거래법,장석영,9688,국제투자법,장석영,8
wishlist,10486,경영학원론,박현준,10489,경영학원론,박현준,8
wishlist,10500,경영과학,김서영,10501,경영과학,김서영,8
wishlist,10649,운영체제,미배정,10650,운영체제,박문주,8
wishlist,10649,운영체제,미배정,10651,운영체제,한재현,8
wishlist,10799,회로이론,박창주,10836,전자기학,서정현,8
wishlist,10800,회로이론,김태훈,10836,전자기학,서정현,8
wishlist,10821,복소함수및벡터,구경헌,10822,복소함수및벡터,구경헌,8
wishlist,10821,복소함수및벡터,구경헌,10823,복소함수및벡터,구경헌,8
wishlist,10822,복소함수및벡터,구경헌,10823,복소함수및벡터,구경헌,8
wishlist,10822,복소함수및벡터,구경헌,10835,전자기학,서정현,8
wishlist,10823,복소함수및벡터,구경헌,10835,전자기학,서정현,8
wishlist,10824,스마트시스템입문,김영현,10826,스마트시스템입문,조정완,8
wishlist,10824,스마트시스템입문,김영현,10835,전자기학,서정현,8
wishlist,10825,스마트시스템입문,조정완,10826,스마트시스템입문,조정완,8
wishlist,10827,스마트시스템입문,김영현,10835,전자기학,서정현,8
wishlist,10827,스마트시스템입문,김영현,10836,전자기학,서정현,8
wishlist,10829,디지털실험,김영현,10836,전자기학,서정현,8
wishlist,10839,반도체소자,정은교,10845,전자회로,유종근,8
wishlist,10839,반도체소자,정은교,10853,인공지능,조환호,8
wishlist,10839,반도체소자,정은교,10854,인공지능,조환호,8
wishlist,10840,반도체소자,정은교,10842,전자회로,유종근,8
wishlist,10840,반도체소자,정은교,10853,인공지능,조환호,8
wishlist,10840,반도체소자,정은교,10854,인공지능,조환호,8
