subject_id,subject_name,professor,user_grade,wishlist_actions,timetable_actions,unique_users
11027,국제통상론,고보민,1,2,5,5
11041,글로벌비즈니스캡스톤디자인1,이종화,4,1,4,5
11042,글로벌한류와엔터테인먼트경영전략,박영은,4,1,5,5
11051,경제학원리(1),이명헌,1,4,2,5
11052,경제학원리(1),서세욱,1,1,5,5
11053,경제학원리(1),서세욱,1,2,3,5
11054,회계원리,한홍열,1,3,5,5
11059,미시경제학,오태희,4,0,5,5
11068,금융경제학,신현열,4,2,3,5
11078,비교정치론,이준한,2,0,5,5
11091,경제학의이해,김종주,4,1,4,5
11096,헌법,남상택,2,0,5,5
11105,자기설계세미나 I,고유정,1,2,5,5
11107,상담심리학,유현경,1,3,5,5
11108,원격교육론,이세현,1,3,4,5
11112,인적자원개발및관리,김은수,2,1,4,5
11128,기록과사회,신정엽,3,0,5,5
11132,데이터분석과시각화,장수현,2,2,4,5
11140,디지털미디어리터러시,유우현,3,2,3,5
11156,커뮤니케이션세미나,이수범,3,1,4,5
11163,사회복지학개론,송다영,1,2,4,5
11164,사회문제론,장애지,1,2,4,5
11172,사회복지행정론,전용호,3,0,5,5
11177,여성복지론,최보라,4,4,2,5
11186,일반화학(1),김태현,1,2,5,5
11197,해수순환의이해,김일남,2,1,4,5
11198,해양무척추생물학,이재성,2,1,4,5
11202,조류생리생태학및실험,공정애,3,1,5,5
11217,비즈니스데이터분석기초,권기용,4,2,3,5
11218,텍스타일염색과표현,조윤경,3,1,4,5
11222,테일러링,이주연,3,2,5,5
11239,일반생물학실험(1),김길원,1,1,5,5
11243,일반화학실험(1),강동구,1,1,4,5
11253,생화학(1),강동구,3,0,5,5
11262,일반물리학(1),박승룡,1,2,5,5
11267,일반화학(1),정관영,1,2,5,5
11279,물리프로그래밍,엇후 도르츠,2,1,5,5
11289,광학(2),박영미,4,2,4,5
11292,대학수학(1),김인현,1,4,3,5
11306,매듭론,배영진,2,1,5,5
11310,대수적조합론,장일승,4,1,5,5
11326,근대중국의개혁과혁명,이용운,2,1,5,5
11329,중국학강독,조봉래,3,2,5,5
11333,고급한어강독,최윤경,4,3,4,5
11334,고급한어강독,조혜영,4,1,4,5
11336,중국학연구종합설계,윤지양,4,2,4,5
11339,자기설계세미나 I,이호상,1,3,4,5
11341,자기설계세미나 I,남상욱,1,2,3,5
11344,기초일본어회화1,나카무라유리,1,2,4,5
11350,일본의지역지리,다무라 후미노리,2,1,5,5
11358,일본지역학특강,이강원,4,0,5,5
11372,문화예술의이해,조성주,2,1,4,5
11404,한국문학의이해,정우경,1,3,3,5
11405,한국문학의이해,정우경,1,3,4,5
11447,중급독일어A2 1,슈텔레 에바,2,1,4,5
11457,독일문화와젠더,신동도,3,3,3,5
11460,유럽의역사와문화,신동도,4,3,2,5
11477,희곡개론,황연,3,2,3,5
11481,영국문학사,하인혜,3,2,5,5
11586,Academic English,이은재,1,1,4,5
11602,AI시대의글쓰기이론과실제,김은경,1,3,4,5
11651,AI시대의글쓰기이론과실제,박상원,1,0,5,5
11740,AI사고와데이터리터러시,추교남,1,3,5,5
11741,AI사고와데이터리터러시,추교남,1,2,3,5
11807,대학영어회화1,"캘럼 맥코
트",2,0,5,5
11820,대학영어회화1,"브렌트 맥
납",2,1,5,5
11936,대학영어회화1,유원,2,0,5,5
11941,대학영어회화1,"캘럼 맥코
트",2,2,5,5
11988,대학영어회화1,데릭 스톤,2,2,4,5
12054,대학영어회화1,데릭 스톤,2,3,5,5
12143,임상여성학,OCU,3,0,5,5
12146,문학과테마기행,OCU,3,1,4,5
12147,운동처방실제,OCU,2,1,5,5
12151,모두의인공지능,OCU,4,3,5,5
12152,4차산업혁명기술과자동차이야기,OCU,3,4,2,5
9049,(HUSS국립부경대)사회복지역사,미배정,1,4,2,4
9051,(HUSS대구대)다문화시대디지털문화와언어,미배정,1,4,1,4
9062,(HUSS서강대)유럽의신화와문화콘텐츠산업,미배정,1,3,3,4
9076,사회과학 통계세미나,맹성준,4,2,3,4
9085,국제복합운송론,장진열,1,4,1,4
9090,NCS의 이해,취업경력개발원,2,1,3,4
9096,생활속의창업특허,창업지원단,4,2,2,4
9099,스타트업물류사례및트랜드,최병조,4,2,3,4
9102,스타트업트랜드,최병조,4,4,2,4
9104,창업마케팅AtoZ,최병조,3,3,3,4
9109,패션브랜드창업의이해,창업지원단,3,1,4,4
9110,평생교육론,이은경,4,1,4,4
9117,교육철학및교육사,윤선인,1,0,4,4
9122,디지털교육,최두호,1,0,4,4
9131,교육행정및교육경영,한은정,3,1,4,4
9132,교육행정및교육경영,한은정,3,3,3,4
9154,INU전공탐구,융합자유전공대학,4,1,3,4
9156,과학기술과인간의대화,정경숙,1,3,2,4
9159,국제정세의이해,송윤진,2,3,1,4
9160,국제정세의이해,송윤진,2,4,0,4
9168,근현대세계와한국사,황묘희,3,0,4,4
9170,기초독일어,최은녕,2,3,1,4
9180,문제해결을위한파이썬,이선아,2,2,2,4
9181,문제해결을위한파이썬,김백현,1,3,1,4
9181,문제해결을위한파이썬,김백현,2,3,1,4
9187,미래를바꾸는말한마디,안호림,1,4,1,4
9188,미학의이해,윤영규,2,3,1,4
9188,미학의이해,윤영규,4,1,4,4
9189,미학의이해,윤영규,4,3,1,4
9192,사회과학고전읽기,조형진,3,4,1,4
9194,서양의역사와문화,안창모,3,0,4,4
9196,세상의심장으로자신을브랜드하라,양근용,2,4,0,4
9203,알기쉬운통계원리,최원,3,2,2,4
9210,인문으로수학읽기,이승재,1,1,3,4
9210,인문으로수학읽기,이승재,2,2,4,4
9210,인문으로수학읽기,이승재,4,1,4,4
9214,일본어1,전혜수,1,2,3,4
9215,일본어1,문인숙,2,1,3,4
9216,일본어1,문인숙,2,2,3,4
9218,중국어1,안성재,2,2,2,4
9222,지역사회와사회공헌,이지혜,2,2,3,4
9225,지역사회와사회공헌,이지혜,3,2,2,4
9231,취창업진로세미나,취업경력개발원,1,1,3,4
9233,한국미술과문화,구진경,4,2,2,4
9238,현대과학의풍경읽기,정경숙,3,1,4,4
9239,현대물리학의이해,김용철,3,0,4,4
9246,3D모션캡쳐와관련기술의적용,교육혁신본부,4,1,4,4
9249,AI시대의데이터분석입문,황태준,1,4,0,4
9252,GOLF,이세원,2,4,0,4
9259,Language and Culture,조지민,2,3,1,4
9262,SPORTS CLIMBING,김인경,1,1,3,4
9263,SPORTS CLIMBING,김인경,2,1,3,4
9266,StepbyStep피아노,김준희,2,3,1,4
9267,StepbyStep피아노,허자현,2,3,1,4
9271,WEIGHT TRAINING,미배정,2,2,3,4
9271,WEIGHT TRAINING,미배정,3,3,1,4
9274,검도,박영민,2,3,1,4
9275,결혼과가족,류민영,4,1,3,4
9278,경이로운생명이야기,윤영준,1,3,1,4
9287,글로벌인천스토리텔링,송승석,1,3,2,4
9291,기초아랍어,김효정,2,1,3,4
9296,노자리더십의현대적해석,안성재,2,2,2,4
9303,동양의지혜와윤리,송승석,4,2,2,4
9304,동양의지혜와윤리,송승석,2,1,3,4
9306,디지털미디어로보는무역과통상,고보민,1,3,4,4
9310,만화와웹툰의재구성,한상정,2,1,3,4
9310,만화와웹툰의재구성,한상정,4,1,3,4
9312,문학의숲에서치유를만나다,전미정,4,2,2,4
9313,문학의숲에서치유를만나다,전미정,4,3,2,4
9317,문화예술로배우는생명의기원,예정용,3,4,2,4
9320,물의위기와환경,이민수,1,3,1,4
9323,미래사회이해와미래예측,오형석,1,2,2,4
9324,미래사회이해와미래예측,오형석,2,2,2,4
9327,배움특강,학생취업처,3,1,4,4
9331,사고력향상법,박동명,1,4,0,4
9331,사고력향상법,박동명,3,1,3,4
9332,사례로보는광고의원리,박진성,1,2,2,4
9332,사례로보는광고의원리,박진성,4,2,2,4
9333,사회문제해결을위한공공데이터활용역량강화,교육혁신본부,1,2,2,4
9334,사회적경제기업가의경영전략,교육혁신본부,1,1,4,4
9334,사회적경제기업가의경영전략,교육혁신본부,3,1,3,4
9336,삶과경력개발,교육혁신본부,2,2,2,4
9339,생활법률,이윤희,3,1,3,4
9342,생활속의경제원리,이기환,1,2,3,4
9349,소도구필라테스체형교정,양명주,2,2,2,4
9349,소도구필라테스체형교정,양명주,4,2,2,4
9357,스포츠로이해하는개념,윤기준,2,2,3,4
9358,신비로운해양생물이야기,이재성,3,1,3,4
9359,실생활에서만나는경영의사결정,교육혁신본부,3,1,3,4
9361,실전토익700,차현지,1,3,1,4
9371,영상으로만나는중국,이정희,2,3,1,4
9375,영화예술과문화생활,박근수,1,3,1,4
9383,음악과스토리텔링으로읽는글로벌KCulture,김규,1,1,3,4
9383,음악과스토리텔링으로읽는글로벌KCulture,김규,4,1,4,4
9387,인간과우주,정연철,3,0,4,4
9388,인간과우주,정연철,1,2,2,4
9388,인간과우주,정연철,2,3,1,4
9390,인공지능시대의스피치교육,교육혁신본부,3,1,3,4
9391,인공지능시대의의사소통역량교육,교육혁신본부,2,2,3,4
9391,인공지능시대의의사소통역량교육,교육혁신본부,3,1,3,4
9394,인성건강과인문치료,윤영돈,1,3,1,4
9395,일본문화의이해,박진한,2,4,1,4
9397,종교와문화,정용택,2,3,1,4
9401,처음하는기타연주,김현승,1,2,2,4
9405,처음하는기타연주,조예리,1,3,1,4
9406,첨단바이오산업과미래기술,이동택,2,3,2,4
9412,프랑스문화와예술,김영은,1,3,1,4
9420,한국미술과미,송윤주,1,1,3,4
9440,현대사회와사회복지,남은지,2,2,2,4
9677,물권법2,진도왕,3,3,1,4
9679,헌법(2),김영진,2,1,4,4
9682,형법각론,정배근,1,1,3,4
9692,환경법,남상택,3,0,4,4
9697,중국투자법,김호,3,1,4,4
9699,헌법연습 I,김영진,4,3,1,4
9730,물류와모빌리티,안승범,3,2,4,4
9734,계량물류분석론,송상화,4,0,4,4
9740,경제학원론,김종인,1,0,4,4
9760,중급중국어회화,전걸,2,0,4,4
9781,생화학,권오윤,2,0,4,4
9782,유기화학(1),심민석,2,0,4,4
9785,나노바이오실험1,이승호,3,2,2,4
9787,세포생물학,이승호,4,0,4,4
9795,유기화학(1),박경민,4,1,4,4
9798,식품공학개론,서명지,4,1,3,4
9812,일반생물학(1),김준섭,1,3,4,4
9817,일반생물학실험(1),장성호,1,2,3,4
9824,자기설계세미나 I,장성호,1,3,1,4
9824,자기설계세미나 I,장성호,2,0,4,4
9827,분자의생명전공탐색,강하라,1,1,4,4
9830,미생물및생화학실험,예정용,2,2,3,4
9835,미생물학,예정용,2,0,4,4
9839,뇌과학,김재근,4,1,3,4
9840,동물생리및병리학실험,김재근,3,2,3,4
9841,발생생물학및줄기세포학,이미수,3,1,4,4
9862,수리생물학입문,이종구,4,2,4,4
9864,신경생물학,권형욱,4,1,4,4
9865,행동생물학,김길원,4,2,4,4
9869,물리학,유상구,1,2,3,4
9869,물리학,유상구,3,0,4,4
9870,생물학기초(1),박준태,2,0,4,4
9874,생물학기초실험(1),봉지홍,1,2,2,4
9875,생물학기초실험(1),강기윤,3,1,3,4
9881,화학실험,강동구,1,1,3,4
9900,건축구조의 적용,김민수,3,0,4,4
9901,도시계획유산연구,최정윤,3,1,3,4
9902,도시설계의 이해,곽동화,3,0,4,4
9903,한국건축사,김대한,3,0,4,4
9905,도시재생의이해,김효정,4,1,4,4
9906,설계스튜디오5,신세철,4,0,4,4
9916,건축구조역학,박지훈,3,1,4,4
9917,건축시공,박경모,3,1,4,4
9927,건축실시설계,김동우,4,2,2,4
9931,대학수학(1),김흥숙,1,2,3,4
9937,건축기초설계1,김미선,1,3,1,4
9939,자기설계세미나 I,김한규,1,3,2,4
9960,교통공학개론,최현주,2,1,3,4
9994,환경오염복원공학,김철용,4,0,4,4
9996,대학수학(1),손홍민,1,1,3,4
10004,확률및통계,김경희,2,0,4,4
10006,정역학및연습,이헌우,3,0,4,4
10024,Hydroinformatics,장동우,3,1,4,4
10040,도시데이터마이닝,양욱재,1,0,4,4
10041,도시행정학,미배정,1,0,4,4
10041,도시행정학,미배정,2,1,4,4
10041,도시행정학,미배정,3,0,4,4
10044,도시사회학이론,최혜민,4,1,4,4
10046,도시재무행정론,강철구,2,0,4,4
10054,도시환경빅데이터분석,최승준,4,2,3,4
10055,부동산경제론,이슬,4,0,4,4
10136,선형대수학1,정찬석,1,1,3,4
10146,현대대수학1,장규환,3,1,4,4
10147,확률및통계2,하구용,3,1,4,4
10156,일본어문법,최은혁,2,0,4,4
10157,일본어학개론,조선영,2,0,4,4
10187,국어교육을위한기초한문,배은희,2,0,4,4
10189,수사학과작문교육론,이중언,2,0,4,4
10198,기초인체해부학,박영민,1,2,2,4
10221,기능해부학,홍성현,2,0,4,4
10223,GX,임명주,2,0,4,4
10225,스포츠클라이밍,도은나,2,2,3,4
10226,스포츠클라이밍,도은나,2,1,3,4
10232,운동부하검사,미배정,3,0,4,4
10296,해양스포츠,김민철,2,1,4,4
10308,유소년스포츠지도,강년주,3,1,4,4
10310,테니스기초,임새미,3,2,4,4
10312,과학적기능평가,김찬기,4,0,4,4
10315,스포츠지도실습,윤기준,2,0,4,4
10318,야구,강년주,4,2,4,4
10363,평면과디자인,이정연,3,3,1,4
10368,디자인발상과드로잉,이기오,1,3,2,4
10371,영상과디자인,유동현,1,2,3,4
10371,영상과디자인,유동현,2,1,3,4
10376,기초제품디자인,조유석,3,2,3,4
10377,3D 컴퓨터 디자인,홍민석,2,2,2,4
10379,GUI디자인,이운형,3,1,3,4
10385,레이아웃디자인,전혜연,3,2,4,4
10386,레이아웃디자인,전혜연,3,2,2,4
10392,타이포와이미지,신민정,4,3,3,4
10398,색채와디지털이미지,김지룡,3,1,4,4
10434,채색화실기(1),고찬규,3,0,4,4
10442,입체와공간1,김병주,1,1,4,4
10460,세법총론,전흥재,1,1,3,4
10462,소득세법,정유석,1,0,4,4
10465,중급회계(1),김광태,1,0,4,4
10465,중급회계(1),김광태,3,1,4,4
10467,회계원리연습,진덕수,3,1,3,4
10468,IT활용회계,황희주,3,2,4,4
10469,고급회계,유영태,4,1,4,4
10474,재무회계연습,김광태,4,0,4,4
10486,경영학원론,박현준,3,4,0,4
10486,경영학원론,박현준,4,2,3,4
10487,경영학원론,김경미,3,2,2,4
10488,경영학원론,김경미,4,1,3,4
10490,회계원리,홍기용,4,2,3,4
10492,회계원리,이현주,3,3,3,4
10492,회계원리,이현주,4,3,2,4
10493,회계원리,이현주,3,2,2,4
10494,회계원리,김명주,4,2,2,4
10499,MIS개론,김태훈,3,2,3,4
10502,경영과학,김태호,3,3,3,4
10503,경영과학,이상훈,4,2,2,4
10504,경영과학,이상훈,4,2,2,4
10505,마케팅원론,허승,1,0,4,4
10506,마케팅원론,임영수,3,2,2,4
10507,마케팅원론,임영수,2,0,4,4
10507,마케팅원론,임영수,4,2,2,4
10508,마케팅원론,박은하,3,1,3,4
10509,마케팅원론,박은하,2,3,1,4
10510,마케팅원론,허승,3,4,3,4
10520,광고론,윤태웅,4,2,3,4
10521,광고론,윤태웅,4,0,4,4
10525,데이터애널리틱스와비즈니스인텔리전스,안진원,3,3,2,4
10530,인적자원관리,황태진,3,1,4,4
10531,인터넷마케팅,김성광,3,0,4,4
10541,파생상품론,김선호,4,1,3,4
10544,C언어프로그래밍(1),원경호,1,1,4,4
10546,이산수학,황광일,1,1,4,4
10549,MATLAB프로그래밍,최병조,1,1,4,4
10550,임베디드전공설계세미나1,황광일,1,1,4,4
10555,운영체제,강석훈,4,3,4,4
10556,임베디드구조,김현범,2,1,4,4
10570,이산수학론,우요섭,1,0,4,4
10574,전자물리,이병주,1,1,4,4
10576,ICT공학수학,강승택,2,1,3,4
10588,컴퓨터알고리즘,김동훈,2,2,2,4
10603,딥러닝론,조경훈,4,0,4,4
10621,이산수학,김지범,2,1,4,4
10621,이산수학,김지범,3,0,4,4
10622,컴퓨터공학개론,전혜경,2,1,4,4
10630,확률및통계,김현정,1,2,4,4
10636,Java언어,허혜선,1,1,3,4
10640,시뮬레이션 기초 및 실습,김지범,3,2,2,4
10644,기계학습,이상엽,4,4,1,4
10645,기계학습,김인수,4,3,2,4
10649,운영체제,미배정,3,4,0,4
10650,운영체제,박문주,4,4,0,4
10652,데이터마이닝,이장호,4,0,4,4
10655,사이버공격및방어,이승수,4,1,4,4
10676,공학프로그래밍,김우용,2,1,4,4
10688,기계진동,윤종윤,3,1,3,4
10701,일반화학(1),노윤호,2,3,2,4
10703,일반화학실험(1),정관영,2,4,0,4
10733,안전공학개론,김태훈,1,2,2,4
10738,전기공학기초,이택형,2,2,4,4
10744,수리수문학,송창근,3,0,4,4
10746,기계요소안전설계,최재헌,4,2,4,4
10747,안전경영시스템,구권호,4,1,3,4
10749,대학수학(1),장일승,1,2,3,4
10756,금속재료,김정곤,4,1,4,4
10757,재료의전기적성질,박재윤,4,1,3,4
10761,재료물리화학(2),장태후,3,1,4,4
10762,재료전자기학,장태후,4,1,4,4
10771,산업경영공학개론,장석화,2,2,2,4
10772,생성형AI활용,이준혁,1,0,4,4
10772,생성형AI활용,이준혁,4,1,4,4
10773,확률및통계(1),류도현,1,2,2,4
10779,데이터베이스,이세린,1,0,4,4
10797,CAD알고리즘,김교선,2,1,4,4
10799,회로이론,박창주,3,3,2,4
10801,전파공학,김영현,4,0,4,4
10809,대학수학(1),정유정,1,1,3,4
10814,물리(1),강유리,1,3,1,4
10818,소프트웨어입문,김교선,4,3,1,4
10823,복소함수및벡터,구경헌,3,1,3,4
10824,스마트시스템입문,김영현,4,3,2,4
10835,전자기학,서정현,4,3,2,4
10837,프로그래밍언어,최욱,4,2,2,4
10841,반도체소자,이영훈,4,3,1,4
10843,전자회로,유종근,4,3,1,4
10845,전자회로,유종근,4,3,2,4
10847,전자회로실험,유종근,3,4,2,4
10866,컴퓨터프로그래밍,서재완,1,2,2,4
10890,전력전자공학,윤한신,3,1,4,4
10911,대학수학(1),권재성,1,1,3,4
10916,물리(1),유상구,1,3,2,4
10923,물리실험(1),송은선,1,1,3,4
10924,물리실험(1),함효식,1,2,2,4
10928,기계기초프로그래밍,김승권,2,0,4,4
10935,고체역학1,구상모,2,0,4,4
10951,응용기계수학1,이강주,3,1,3,4
10957,기계진동,김백진,3,2,2,4
10961,유체역학(2),한민섭,1,1,4,4
10968,기계공학실험,남동호,3,3,2,4
10978,마이크로패키징,김정호,4,1,3,4
10985,소비자와시장,박지우,3,2,4,4
10987,고객서비스,이명현,3,0,4,4
10996,매장관리,박양희,3,2,4,4
10997,상품개발론,미배정,3,2,4,4
11008,경영학원론,이루리,3,2,2,4
11009,경영학원론,유담,3,2,3,4
11010,경제학원리(1),주현,1,3,1,4
11011,경제학원리(1),주현,3,3,2,4
11013,경제학원리(1),김순홍,3,3,1,4
11016,e-biz개론,유병국,3,1,4,4
11021,금융경제학,김준식,3,2,2,4
11023,물류개론,안영효,4,4,1,4
11025,물류개론,안영효,1,0,4,4
11025,물류개론,안영효,4,1,3,4
11028,회계원리,이창현,3,3,3,4
11029,MICE개론,정진영,4,1,3,4
11031,국제경영론,유담,4,2,3,4
11034,디지털비즈니스애널리틱스,김경원,4,1,3,4
11036,서비스마케팅론,이루리,2,0,4,4
11039,관세론,김필준,3,2,3,4
11039,관세론,김필준,4,1,3,4
11046,경제자료의이해와활용,김종주,4,2,4,4
11047,시사경제1,임조순,4,2,3,4
11049,기후경제학,강희찬,4,2,2,4
11053,경제학원리(1),서세욱,4,3,4,4
11067,국제무역론,이원경,4,2,3,4
11072,거시경제학특강,이원경,4,1,3,4
11075,국제정치의이해,이효원,3,1,4,4
11080,현대사회와민주주의,강진옥,3,0,4,4
11081,강대국정치론,강지연,3,1,4,4
11082,젠더와정치,우병득,4,2,4,4
11084,빅데이터와정치,우병득,4,0,4,4
11094,인간관계론,채드 앤더슨,4,1,4,4
11102,진로세미나I,타오,4,1,3,4
11103,공기업론,박소영,4,2,3,4
11113,인적자원자료분석의실제,유현주,2,1,3,4
11114,전략적HRD세미나,김진용,2,1,3,4
11133,정보검색,장수현,4,1,4,4
11136,도서및도서관사,김혜경,3,1,3,4
11139,휴먼커뮤니케이션입문,김은이,3,0,4,4
11144,영상제작실습기초,남윤국,1,1,3,4
11147,PR원론,이수범,2,1,3,4
11150,디지털영상제작(1),장태희,2,1,4,4
11153,미디어리서치실습,반현,3,2,3,4
11154,미디어리서치실습,반현,4,3,2,4
11155,엔터테인먼트산업론,나정희,3,1,4,4
11157,미디어생태계탐색,이동후,3,0,4,4
11157,미디어생태계탐색,이동후,4,2,3,4
11160,위기관리전략,송민호,3,1,3,4
11162,자기설계세미나 I,남은지,1,1,3,4
11164,사회문제론,장애지,3,0,4,4
11166,사회복지실천론,최보라,2,0,4,4
11170,아동복지론,정선영,4,3,1,4
11174,청소년복지론,윤용희,4,3,3,4
11180,일반물리학,김진영,1,1,4,4
11183,일반생물학(1),김장균,1,2,4,4
11188,일반화학실험(1),김진호,1,1,3,4
11192,생물해양학 및 실험,이호준,2,1,3,4
11196,지질해양학1,김영균,2,1,3,4
11198,해양무척추생물학,이재성,3,1,4,4
11200,양식과환경,미배정,3,2,2,4
11201,물리해양학2,이경재,3,1,4,4
11212,섬유소재이해,조윤경,2,1,4,4
11213,색채와패션,한나리,1,2,2,4
11214,색채와패션,한나리,1,2,4,4
11226,글로벌패션소비자,권기용,4,1,3,4
11250,물리화학실험,방지원,3,0,4,4
11254,에너지화학,임태은,3,0,4,4
11254,에너지화학,임태은,4,1,3,4
11255,유기화학(3),김태현,3,0,4,4
11266,일반생물학(1),이탁기,1,1,4,4
11268,일반화학실험(1),김태현,1,1,4,4
11274,역학실험,한강희,2,2,2,4
11282,계측실험1,김진영,3,1,3,4
11283,계측실험1,김진영,3,0,4,4
11287,열및통계물리학(1),김정우,3,0,4,4
11290,물리연구캡스톤디자인,김병훈,4,0,4,4
11302,선형대수학(1),함남우,1,3,2,4
11315,자기설계세미나 I,윤지양,1,2,4,4
11325,집중중국어실습(1),변다은,2,0,4,4
11328,중국전통사상,조봉래,4,2,4,4
11343,기초일본어회화1,나카무라유리,1,1,3,4
11371,프랑스어회화(1),파비앙,2,1,3,4
11385,초급독일어A1 1,주소정,1,2,3,4
11388,초급독일어회화A1 1,미하엘멩케,1,3,3,4
11392,교과교재연구및지도법(영어),김정태,4,1,3,4
11402,자기설계세미나 I,김정경,1,3,4,4
11438,한국어와정보기술,안소진,3,2,2,4
11448,중급독일어회화 A2 1,미하엘멩케,2,1,4,4
11452,독일어구문과표현,박은주,2,1,4,4
11465,실용영어(1),정채관,1,1,4,4
11466,영문법의이해,윤소연,1,1,3,4
11470,영작문(2),알라나 커밍스,2,0,4,4
11472,영어학입문,김정태,1,0,4,4
11480,영국문학사,하인혜,3,1,3,4
11484,영어권 작가 연구,신나미,3,1,4,4
11485,영어음운론,정예지,3,0,4,4
11488,Academic English,이은재,1,2,3,4
11500,Academic English,김연정,1,1,4,4
11527,Academic English,이은재,1,0,4,4
11603,AI시대의글쓰기이론과실제,김은경,1,3,2,4
11604,AI시대의글쓰기이론과실제,양현진,1,3,3,4
11620,AI시대의글쓰기이론과실제,최혜림,1,1,3,4
11640,AI시대의글쓰기이론과실제,이태희,1,1,3,4
11724,AI시대의글쓰기이론과실제,이승윤,1,1,3,4
11744,AI사고와데이터리터러시,추교남,1,2,4,4
11755,AI사고와데이터리터러시,황태준,1,1,4,4
11790,대학영어회화1,데릭 스톤,2,2,2,4
11791,대학영어회화1,데릭 스톤,2,0,4,4
11793,대학영어회화1,유원,2,0,4,4
11876,대학영어회화1,데이비드,2,1,4,4
11894,대학영어회화1,피터 래버,2,0,4,4
11898,대학영어회화1,"브렌트 맥
납",2,0,4,4
11899,대학영어회화1,"티모시 톰
슨",2,0,4,4
11914,대학영어회화1,코리 로슨,2,0,4,4
11944,대학영어회화1,데이비드,2,1,3,4
11946,대학영어회화1,매튜,2,1,3,4
11949,대학영어회화1,피터 래버,2,1,4,4
11950,대학영어회화1,"티모시 톰
슨",2,0,4,4
11951,대학영어회화1,"티모시 톰
슨",2,0,4,4
11957,대학영어회화1,유원,2,1,4,4
12045,대학영어회화1,브렌트 맥,2,2,3,4
12047,대학영어회화1,브렌트 맥,2,2,3,4
12057,대학영어회화1,유원,2,1,3,4
12145,힌두교와인도문화,OCU,3,0,4,4
12147,운동처방실제,OCU,1,0,4,4
12148,인문학과자기경영의만남,OCU,2,0,4,4
12149,컴퓨터보안과활용,OCU,4,1,4,4
12150,마음을읽어주는미술치료,OCU,1,0,4,4
9050,(HUSS국립부경대)포용사회와문화탐방1,미배정,1,3,0,3
9052,(HUSS대구대)동아시아경제와사회통합,미배정,1,3,1,3
9053,(HUSS상지대)포용사회와민주시민교육,미배정,1,2,2,3
9057,(HUSS서강대)성격심리학의주요관점,미배정,1,2,2,3
9069,미래형자동차개론,윤한신,4,1,3,3
9070,미래형자율주행시스템,이명훈,3,0,3,3
9071,미래형친환경차시스템,윤한신,4,2,3,3
9075,데이터사이언스 개론,김규환,3,0,3,3
9077,문화예술기획캡스톤디자인,강미정,4,0,3,3
9079,문화아카이빙의이해,손동유,2,0,3,3
9079,문화아카이빙의이해,손동유,3,2,3,3
9080,AI디자인스튜디오1,강인보,2,1,2,3
9085,국제복합운송론,장진열,3,1,2,3
9086,글로벌해운경제론,하민호,4,1,3,3
9105,창업프로젝트실습1,창업지원단,1,3,1,3
9108,커리어로드맵,취업경력개발원,2,1,2,3
9112,해양경찰학개론,김병로,3,1,2,3
9115,핵심취업전략특강,취업경력개발원,3,1,2,3
9118,교육철학및교육사,윤선인,1,0,3,3
9119,교육학개론,윤선인,1,0,3,3
9130,교육과정,미배정,3,0,3,3
9143,교육봉사활동,최현필,4,1,3,3
9146,융합교육의 이론과 실제,김평원,3,0,3,3
9152,(이공계를위한)수학,김인현,1,2,1,3
9152,(이공계를위한)수학,김인현,3,1,2,3
9156,과학기술과인간의대화,정경숙,3,1,2,3
9160,국제정세의이해,송윤진,1,2,1,3
9161,근대적지식인은어떻게탄생하였나세미나,이용화,1,3,0,3
9161,근대적지식인은어떻게탄생하였나세미나,이용화,3,3,2,3
9162,근대적지식인은어떻게탄생하였나세미나,이상원,2,3,0,3
9162,근대적지식인은어떻게탄생하였나세미나,이상원,4,3,0,3
9163,근현대문학거장과의만남,김계영,3,1,2,3
9165,근현대문학거장과의만남,김계영,2,2,1,3
9166,근현대세계와한국사,황묘희,1,2,1,3
9167,근현대세계와한국사,이상의,4,3,0,3
9172,기초독일어,최은녕,2,1,2,3
9176,기초프랑스어,김용민,2,2,1,3
9177,기초프랑스어,이명은,1,1,2,3
9182,문제해결을위한파이썬,김백현,1,3,1,3
9182,문제해결을위한파이썬,김백현,3,1,2,3
9184,문학과함께행복의길찾기,전미정,4,3,0,3
9185,문학욕망의윤리를말하다,최혜림,4,3,1,3
9186,미래를바꾸는말한마디,안호림,3,2,1,3
9190,비판적사고력연습,이재유,2,2,1,3
9192,사회과학고전읽기,조형진,4,2,1,3
9202,심리학의이해,서신화,4,2,2,3
9203,알기쉬운통계원리,최원,1,3,2,3
9203,알기쉬운통계원리,최원,4,2,1,3
9205,열린사회와다문화,정선주,4,3,1,3
9209,인간관계와리더십,홍혜연,3,1,2,3
9210,인문으로수학읽기,이승재,3,2,1,3
9213,일본어1,전혜수,3,2,1,3
9214,일본어1,전혜수,3,1,2,3
9221,지역사회와사회공헌,이지혜,3,2,2,3
9222,지역사회와사회공헌,이지혜,3,2,1,3
9228,초급영어글쓰기,김혜경,3,3,1,3
9229,초급영어글쓰기,김혜경,1,2,1,3
9234,한국미술과문화,구진경,1,2,1,3
9237,한국사의이해,이형우,2,1,2,3
9240,현대물리학의이해,김용철,4,1,2,3
9242,현대사회와빅데이터,양태연,2,1,2,3
9243,현대사회와빅데이터,양태연,1,3,1,3
9247,AI로쉽게배우는R통계,김성연,1,3,1,3
9248,AI시대의데이터분석입문,황태준,2,1,2,3
