subject_id,course_code,semester,active,subject_name,professor,department,grade,subject_type,class_method,credits,is_night,wishlist_count,wishlist_user_count,required_count,avg_wishlist_priority,timetable_count,timetable_user_count,combined_user_count,total_saved_actions,first_wishlist_at,last_wishlist_at,first_timetable_at,last_timetable_at
10747,,,True,안전경영시스템,구권호,안전공학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-03 00:20:01.694712,2026-02-03 00:20:01.694712,2026-02-02 05:52:08.262249,2026-02-04 06:48:48.265568
10795,,,True,스마트제조및자동화,김성균,산업경영공학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-03 06:36:25.678623,2026-02-03 06:36:25.678623,2026-02-02 11:56:04.647440,2026-02-03 18:47:49.856342
10809,,,True,대학수학(1),정유정,전자공학부,1.0,기교,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-10 08:20:15.422570,2026-02-10 08:20:15.422570,2026-02-02 19:04:03.868231,2026-02-23 07:01:42.081093
10911,,,True,대학수학(1),권재성,기계공학과,1.0,기교,BLENDED,3,False,1,1,0,3.0,3,3,4,4,2026-02-04 02:18:25.285843,2026-02-04 02:18:25.285843,2026-02-02 09:39:41.458053,2026-02-03 13:35:55.995760
10923,,,True,물리실험(1),송은선,기계공학과,1.0,기교,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-04 02:18:39.892387,2026-02-04 02:18:39.892387,2026-02-03 06:35:03.053574,2026-02-04 00:47:08.031435
10924,,,True,물리실험(1),함효식,기계공학과,1.0,기교,OFFLINE,1,False,2,2,0,3.0,2,2,4,4,2026-02-04 02:18:40.689590,2026-02-05 07:16:55.190508,2026-02-02 09:35:29.288826,2026-02-03 02:22:37.192096
10957,,,True,기계진동,김백진,기계공학과,3.0,전심,OFFLINE,3,False,2,2,1,3.0,2,2,4,4,2026-02-02 01:54:36.843947,2026-02-03 01:52:06.828065,2026-02-02 10:40:58.531390,2026-02-03 17:54:28.234187
10969,,,True,기계공학실험,구상모,기계공학과,4.0,전심,OFFLINE,3,True,3,3,1,3.0,1,1,4,4,2026-02-02 01:55:17.517281,2026-02-04 12:57:50.492627,2026-02-03 07:40:43.815518,2026-02-03 07:40:43.815518
10973,,,True,기계공학실험,한민섭,기계공학과,4.0,전심,OFFLINE,3,False,2,2,1,3.0,2,2,4,4,2026-02-02 01:55:20.600483,2026-02-04 12:57:53.064198,2026-02-02 02:06:25.829459,2026-02-05 01:53:00.506729
10991,,,True,금융교육론,조혜진,소비자학과,2.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 16:05:48.759072,2026-02-02 16:05:48.759072,2026-02-02 00:39:21.119340,2026-02-03 14:52:01.529077
11035,,,True,디지털비즈니스애널리틱스,김경원,무역학부,3.0,전심,BLENDED,3,False,2,2,0,3.0,2,2,4,4,2026-02-02 08:47:38.772305,2026-02-04 10:41:59.223164,2026-02-02 17:54:10.172042,2026-02-04 06:22:10.678020
11040,,,True,글로벌비즈니스캡스톤디자인1,옥우석,무역학부,4.0,전심,OFFLINE,3,True,1,1,0,3.0,3,3,4,4,2026-02-02 08:48:28.892007,2026-02-02 08:48:28.892007,2026-02-02 09:11:24.869042,2026-02-04 09:45:52.017900
11100,,,True,데이터분석론,김국진,행정학과,3.0,전심,ONLINE,3,False,0,0,0,,4,4,4,4,,,2026-02-02 01:00:40.239565,2026-02-02 07:51:57.252589
11104,,,True,한국정부론,서진완,행정학과,4.0,전심,OFFLINE,3,False,0,0,0,,4,4,4,4,,,2026-02-01 16:43:05.186226,2026-02-02 13:48:15.997471
11121,,,True,창의성의측정과판별,박선희,창의인재개발학과,3.0,전심,OFFLINE,3,False,0,0,0,,4,4,4,4,,,2026-02-02 12:15:28.704343,2026-02-03 21:53:03.477182
11138,,,True,RISE,김태민,미디어커뮤니케이션학과,,전심,OFFLINE,3,False,2,2,0,3.0,2,2,4,4,2026-02-02 10:48:30.445869,2026-02-04 04:52:02.525820,2026-02-03 01:46:58.624243,2026-02-03 02:07:36.719636
11142,,,True,미디어커뮤니케이션길라잡이,박진성,미디어커뮤니케이션학과,1.0,전심,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 03:08:21.952450,2026-02-03 10:04:08.723061
11162,,,True,자기설계세미나 I,남은지,사회복지학과,1.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-05 03:04:27.049419,2026-02-05 03:04:27.049419,2026-02-03 06:43:37.674489,2026-02-07 04:58:16.640589
11166,,,True,사회복지실천론,최보라,사회복지학과,2.0,전핵,OFFLINE,3,False,0,0,0,,4,4,4,4,,,2026-02-02 08:47:16.522535,2026-02-04 04:41:10.749325
11188,,,True,일반화학실험(1),김진호,해양학과,1.0,전기,OFFLINE,1,False,1,1,1,3.0,3,3,4,4,2026-02-04 07:30:11.744356,2026-02-04 07:30:11.744356,2026-02-02 14:48:00.423404,2026-02-25 00:51:01.207825
11221,,,True,AI패션창업,김선희,패션산업학과,3.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 05:25:27.011608,2026-02-02 05:25:27.011608,2026-02-03 00:32:16.220302,2026-02-03 09:34:14.288794
11226,,,True,글로벌패션소비자,권기용,패션산업학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-04 08:47:36.828237,2026-02-04 08:47:36.828237,2026-02-02 02:25:16.606868,2026-02-03 00:21:40.411544
11233,,,True,일반물리학실험(1),이기훈,화학과,1.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-03 09:39:50.822747,2026-02-03 09:39:50.822747,2026-02-02 00:34:06.258715,2026-02-12 04:49:22.077495
11234,,,True,일반물리학실험(1),함효식,화학과,1.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-03 09:39:52.444161,2026-02-03 09:39:52.444161,2026-02-02 03:54:56.416951,2026-02-02 12:18:59.252918
11246,,,True,분석화학실험,김규원,화학과,2.0,전핵,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 02:40:57.891230,2026-02-02 10:10:18.710181
11283,,,True,계측실험1,김진영,물리학과,3.0,전핵,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 02:48:25.434761,2026-02-03 15:54:57.982163
11290,,,True,물리연구캡스톤디자인,김병훈,물리학과,4.0,전심,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 15:52:06.593246,2026-02-03 02:20:36.404185
11291,,,True,현대광학개론,전충삼,물리학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 06:34:09.003490,2026-02-02 06:34:09.003490,2026-02-02 04:36:07.737917,2026-02-03 02:20:42.969812
11293,,,True,일반물리학(1),미배정,수학과,1.0,전기,OFFLINE,2,False,1,1,1,3.0,3,3,4,4,2026-02-03 14:13:21.269565,2026-02-03 14:13:21.269565,2026-02-02 10:11:02.599857,2026-02-02 13:10:07.509980
11303,,,True,정수론,이윤복,수학과,1.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-04 17:03:56.576395,2026-02-04 17:03:56.576395,2026-02-03 05:50:09.096300,2026-02-03 10:25:48.921316
11327,,,True,중국학을위한경제학입문,이재천,중어중국학과,2.0,전심,OFFLINE,3,False,0,0,0,,4,4,4,4,,,2026-02-02 06:26:46.290561,2026-02-04 05:17:52.724238
11343,,,True,기초일본어회화1,나카무라유리,일본지역문화학과,1.0,전심,OFFLINE,2,False,1,1,0,3.0,3,3,4,4,2026-02-02 15:43:57.109020,2026-02-02 15:43:57.109020,2026-02-02 11:18:59.018433,2026-02-28 16:08:20.028799
11369,,,True,프랑스사회와문화,지영호,불어불문학과,1.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,4,4,2026-02-03 11:29:26.219426,2026-02-05 07:09:26.304818,2026-02-02 06:26:29.813946,2026-02-04 02:59:13.131267
11371,,,True,프랑스어회화(1),파비앙,불어불문학과,2.0,전핵,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 15:09:57.596989,2026-02-02 15:09:57.596989,2026-02-02 15:09:08.986333,2026-02-04 09:15:59.717583
11428,,,True,희곡시나리오창작연습,이여진,국어국문학과,2.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 16:16:17.547973,2026-02-02 16:16:17.547973,2026-02-02 02:40:18.974076,2026-02-02 12:13:35.403811
11443,,,True,문학비평연습,정우신,국어국문학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,4,4,2026-02-02 06:29:29.150821,2026-02-02 06:29:29.150821,2026-02-02 09:36:49.342295,2026-02-03 07:13:23.875714
11463,,,True,영어회화(1),Anthony Wayne Thompson IV,영어영문학과,1.0,전핵,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-02 14:15:44.375872,2026-02-02 14:15:44.375872,2026-02-01 19:04:27.877882,2026-02-23 09:55:34.303834
11527,,,True,Academic English,이은재,전기공학과,1.0,기교,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 07:43:11.898053,2026-02-23 04:18:11.002988
11566,,,True,Academic English,이은재,컴퓨터공학부,1.0,기교,OFFLINE,2,False,2,2,0,3.0,2,2,4,4,2026-02-02 15:55:55.691012,2026-02-02 17:36:07.341773,2026-02-02 14:12:05.250478,2026-02-03 03:12:09.576184
11569,,,True,Academic English,김상조,패션산업학과,1.0,기교,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 08:56:21.672712,2026-02-08 06:18:54.920162
11610,,,True,AI시대의글쓰기이론과실제,이승윤,영어영문학과,1.0,기교,OFFLINE,2,False,3,3,0,3.0,1,1,4,4,2026-02-03 01:32:22.276263,2026-02-23 09:53:30.059322,2026-02-07 08:10:05.559082,2026-02-07 08:10:05.559082
11616,,,True,AI시대의글쓰기이론과실제,최혜림,영어영문학과,1.0,기교,OFFLINE,2,False,0,0,0,,4,4,4,4,,,2026-02-02 13:18:58.593243,2026-02-22 06:16:30.005390
11620,,,True,AI시대의글쓰기이론과실제,최혜림,미디어커뮤니케이션학과,1.0,기교,OFFLINE,2,False,1,1,1,3.0,3,3,4,4,2026-02-03 08:47:58.588473,2026-02-03 08:47:58.588473,2026-02-03 05:04:56.707982,2026-02-04 10:54:44.517626
11724,,,True,AI시대의글쓰기이론과실제,이승윤,도시환경공학부,1.0,기교,OFFLINE,2,False,1,1,0,3.0,3,3,4,4,2026-02-03 08:54:17.481523,2026-02-03 08:54:17.481523,2026-02-02 10:08:17.182348,2026-02-22 08:37:09.286598
11731,,,True,AI시대의글쓰기이론과실제,박보연,자유전공학부,1.0,기교,OFFLINE,2,False,1,1,0,3.0,3,3,4,4,2026-02-03 11:02:55.468325,2026-02-03 11:02:55.468325,2026-02-02 10:06:07.392523,2026-02-04 04:19:02.018473
11770,,,True,AI사고와데이터리터러시,김백현,도시행정학과,1.0,기교,OFFLINE,2,False,1,1,0,3.0,3,3,4,4,2026-02-04 11:45:18.718035,2026-02-04 11:45:18.718035,2026-02-02 12:37:45.437669,2026-02-04 05:15:02.493827
11793,,,True,대학영어회화1,유원,일본지역문화학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-03 16:29:58.896538,2026-02-04 10:56:10.156609
11805,,,True,대학영어회화1,"브렌트 맥
납",불어불문학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 16:40:24.892229,2026-02-04 07:57:52.803909
11806,,,True,대학영어회화1,"브렌트 맥
납",중국학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 07:42:24.140985,2026-02-03 14:40:55.633965
11838,,,True,대학영어회화1,"브렌트 맥
납",미디어커뮤니케이션학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 20:36:16.890536,2026-02-03 09:44:14.902324
11894,,,True,대학영어회화1,피터 래버,기계공학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 13:08:22.477023,2026-02-03 04:46:36.995246
11898,,,True,대학영어회화1,"브렌트 맥
납",바이오-로봇시스템공학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 09:37:44.106260,2026-02-04 08:15:01.806580
11908,,,True,대학영어회화1,매튜,전자공학전공,2.0,기교,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-04 04:51:00.353495,2026-02-04 04:51:00.353495,2026-02-02 08:53:29.160250,2026-02-04 07:15:15.608491
11914,,,True,대학영어회화1,코리 로슨,전자공학전공,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-02 09:50:12.090259,2026-02-04 06:05:49.746618
11946,,,True,대학영어회화1,매튜,정보통신공학과,2.0,기교,OFFLINE,1,False,1,1,1,3.0,3,3,4,4,2026-02-02 09:01:53.796297,2026-02-02 09:01:53.796297,2026-02-02 08:21:17.014671,2026-02-04 05:01:23.987389
11950,,,True,대학영어회화1,"티모시 톰
슨",패션산업학과,2.0,기교,OFFLINE,1,False,0,0,0,,4,4,4,4,,,2026-02-03 02:21:48.226987,2026-02-04 09:02:36.492346
12057,,,True,대학영어회화1,유원,전기공학과,2.0,기교,OFFLINE,1,False,1,1,0,3.0,3,3,4,4,2026-02-02 19:33:53.580078,2026-02-02 19:33:53.580078,2026-02-03 03:26:59.259891,2026-02-04 10:38:31.016939
9074,,,True,차량동역학및제어,이동길,미래자동차연계전공,,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-03 07:40:14.174594,2026-02-04 19:23:29.106629,2026-02-03 01:33:18.252456,2026-02-04 19:24:12.631663
9087,,,True,광전자물리학,한강희,광전자공학전공(연계),,전핵,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 18:48:42.486178,2026-02-02 18:48:42.486178,2026-02-02 19:41:19.780361,2026-02-04 08:23:30.093719
9105,,,True,창업프로젝트실습1,창업지원단,일선,,일선,OFFLINE,3,False,3,3,0,3.0,1,1,3,4,2026-02-03 17:48:01.725390,2026-02-18 18:57:35.669478,2026-02-03 18:24:39.396937,2026-02-03 18:24:39.396937
9143,,,True,교육봉사활동,최현필,교직,4.0,교직,OFFLINE,2,False,1,1,0,3.0,3,3,3,4,2026-02-03 16:36:40.387362,2026-02-03 16:36:40.387362,2026-02-02 02:11:18.509222,2026-02-03 16:36:35.486881
9283,,,True,과학기술사,정연철,교양,,심교,OFFLINE,3,False,3,3,0,3.0,1,1,3,4,2026-02-02 12:02:05.701017,2026-02-15 09:02:27.763283,2026-02-15 13:24:04.028006,2026-02-15 13:24:04.028006
9294,,,True,나로부터시작하는사회공헌,이영수,교양,,심교,OFFLINE,1,True,2,2,0,3.0,2,2,3,4,2026-02-02 15:34:32.776037,2026-02-04 09:44:00.986475,2026-02-02 13:28:52.052864,2026-02-04 16:39:04.552010
9386,,,True,이슬람세계의이해,김효정,교양,,심교,OFFLINE,3,True,1,1,1,3.0,3,3,3,4,2026-02-02 09:12:40.085593,2026-02-02 09:12:40.085593,2026-02-02 04:49:08.501013,2026-02-03 12:57:18.504764
9766,,,True,동북아지역통합,김하늬,동북아국제통상전공,4.0,전심,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 02:03:37.645461,2026-02-02 02:03:37.645461,2026-02-02 01:22:46.719171,2026-02-02 07:55:22.241419
9777,,,True,일반물리학실험,함효식,나노바이오공학전공,1.0,전기,OFFLINE,1,False,2,2,0,3.0,2,2,3,4,2026-02-03 02:34:09.525782,2026-02-03 08:39:05.467854,2026-02-03 02:58:55.173037,2026-02-03 12:55:57.369656
9828,,,True,융합자유전공대학생을위한생물학기초,봉지홍,분자의생명전공,1.0,전기,OFFLINE,3,False,2,2,1,3.0,2,2,3,4,2026-02-04 05:09:59.528971,2026-02-05 12:57:59.042032,2026-02-03 13:11:23.069080,2026-02-04 10:32:14.776226
9846,,,True,유전공학,강하라,분자의생명전공,4.0,전심,ONLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-03 04:20:39.719582,2026-02-03 04:20:39.719582,2026-02-02 05:03:26.085378,2026-02-03 05:48:37.626543
9877,,,True,자기설계세미나 I,최재혁,생명과학부,1.0,전기,OFFLINE,1,False,2,2,1,3.0,2,2,3,4,2026-02-03 08:22:18.957806,2026-02-04 02:29:56.622187,2026-02-02 06:09:59.682203,2026-02-02 09:05:16.005311
9878,,,True,자기설계세미나 I,강기윤,생명과학부,1.0,전기,OFFLINE,1,False,1,1,1,3.0,3,3,3,4,2026-02-04 07:01:27.922941,2026-02-04 07:01:27.922941,2026-02-02 11:08:06.191693,2026-02-18 01:48:35.838289
9929,,,True,건축법과클레임관리,박경모,건축공학전공,4.0,전심,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 01:38:38.578659,2026-02-02 01:38:38.578659,2026-02-02 01:42:34.480872,2026-02-02 04:46:12.470829
9954,,,True,도시형태및역사,한소영,도시공학과,1.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-01 21:44:21.155843,2026-02-01 21:44:21.155843,2026-02-01 21:48:22.440486,2026-02-02 08:57:16.059589
9956,,,True,사회조사방법론,권기현,도시공학과,1.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-01 21:51:15.626190,2026-02-04 04:18:36.716464,2026-02-01 21:53:36.763853,2026-02-02 02:54:36.115013
9985,,,True,친환경집진기술,박찬진,환경공학전공,3.0,전심,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 04:51:11.490761,2026-02-02 04:51:11.490761,2026-02-02 04:44:32.718227,2026-02-03 13:44:14.985907
10078,,,True,서양사사료강독,김정욱,역사교육과,2.0,전핵,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-02 08:11:13.951529,2026-02-02 08:11:13.951529,2026-02-02 08:11:12.276507,2026-02-03 14:17:31.868483
10101,,,True,유아교과교재연구및지도법,김성희,유아교육과,4.0,전핵,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 01:14:48.093887,2026-02-02 01:14:48.093887,2026-02-02 01:00:08.581485,2026-02-03 01:43:28.056667
10102,,,True,현장밀착유아교육세미나,안동근,유아교육과,4.0,전핵,BLENDED,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 01:14:56.688430,2026-02-02 01:14:56.688430,2026-02-02 01:00:22.900452,2026-02-03 01:43:23.284431
10103,,,True,부모교육,정윤주,유아교육과,4.0,전심,ONLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 01:14:50.478267,2026-02-02 01:14:50.478267,2026-02-02 01:00:15.396283,2026-02-03 01:43:19.848020
10172,,,True,영문학개론,매튜,영어교육과,2.0,전핵,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 23:58:23.059446,2026-02-02 23:58:23.059446,2026-02-02 09:16:49.965883,2026-02-02 23:59:57.237905
10173,,,True,영어학개론,김정수,영어교육과,2.0,전핵,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 23:57:34.755371,2026-02-02 23:57:34.755371,2026-02-02 09:16:51.939032,2026-02-02 23:59:55.318429
10202,,,True,자기설계세미나 I,김남웅,운동건강학부,1.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,3,4,2026-02-02 03:01:09.492356,2026-02-02 03:01:09.492356,2026-02-02 03:01:07.586998,2026-02-10 08:14:49.523036
10235,,,True,하지운동손상평가,미배정,운동건강학부,3.0,전핵,OFFLINE,2,False,1,1,1,3.0,3,3,3,4,2026-02-03 14:23:18.425813,2026-02-03 14:23:18.425813,2026-02-02 08:23:24.866676,2026-02-04 02:41:54.622318
10316,,,True,스포츠철학,윤기준,스포츠과학부,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-03 02:13:06.725349,2026-02-03 02:13:06.725349,2026-02-02 08:24:15.492763,2026-02-04 07:49:54.051363
10378,,,True,3D 컴퓨터 디자인,홍민석,디자인학부,2.0,전심,OFFLINE,2,False,2,2,0,3.0,2,2,3,4,2026-02-02 08:00:44.736528,2026-02-04 07:55:09.611563,2026-02-03 14:37:30.890988,2026-02-04 07:40:00.821978
10445,,,True,서양미술사,김숙영,조형예술학부,2.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-02 09:07:01.697243,2026-02-03 05:43:05.384757,2026-02-02 12:53:40.066031,2026-02-02 14:29:12.663380
10518,,,True,전략경영,김영은,경영학부,3.0,전핵,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-03 01:48:20.730171,2026-02-03 01:48:20.730171,2026-02-02 08:50:34.762021,2026-02-04 06:45:16.560707
10547,,,True,디지털회로및소자,원경호,임베디드시스템공학과,1.0,전핵,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-04-01 06:02:56.353281,2026-04-01 06:02:56.353281,2026-02-01 21:57:24.968914,2026-04-01 06:03:02.492273
10587,,,True,컴퓨터알고리즘,김동훈,정보통신공학과,2.0,전심,OFFLINE,3,False,3,3,0,3.0,1,1,3,4,2026-02-02 18:25:20.283404,2026-02-04 11:04:52.280060,2026-02-04 10:51:09.277226,2026-02-04 10:51:09.277226
10624,,,True,컴퓨터공학개론,전혜경,컴퓨터공학부,1.0,전기,OFFLINE,2,False,2,2,0,3.0,2,2,3,4,2026-02-02 15:55:31.693084,2026-02-04 08:53:45.469175,2026-02-03 10:38:42.461366,2026-02-04 08:53:43.206334
10695,,,True,종합설계프로젝트1,박상인,바이오-로봇시스템공학과,4.0,전심,OFFLINE,1,False,2,2,0,3.0,2,2,3,4,2026-02-03 08:56:45.589324,2026-02-09 04:17:54.020880,2026-02-02 10:31:48.312078,2026-02-05 02:17:44.821270
10787,,,True,인간공학적실험평가론,최서빈,산업경영공학과,3.0,전심,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 13:10:34.283464,2026-02-02 13:10:34.283464,2026-02-02 14:43:23.702382,2026-02-03 12:56:55.509519
10813,,,True,물리(1),이영희,전자공학부,1.0,기교,OFFLINE,3,False,3,3,0,3.0,1,1,3,4,2026-02-02 06:41:18.126585,2026-02-03 17:16:30.419196,2026-02-03 02:51:27.225887,2026-02-03 02:51:27.225887
10885,,,True,전기실험(2),우정민,전기공학과,3.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,3,4,2026-02-02 00:50:41.045693,2026-02-02 00:50:41.045693,2026-02-01 17:53:20.162446,2026-02-02 17:24:07.925061
10965,,,True,2차전지공학,신성수,기계공학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-03 03:52:38.954817,2026-02-03 03:52:38.954817,2026-02-02 08:46:10.196010,2026-02-05 10:47:11.672946
11038,,,True,MICE기획론,정진영,무역학부,4.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-02 03:41:43.783260,2026-02-02 08:48:27.381011,2026-02-02 03:41:41.705399,2026-02-04 05:08:44.518704
11141,,,True,디지털미디어리터러시,유우현,미디어커뮤니케이션학과,1.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-02 07:56:24.854563,2026-02-02 07:56:24.854563,2026-02-03 10:03:20.836391,2026-02-24 08:24:58.151091
11159,,,True,스페셜토픽1,오세성,미디어커뮤니케이션학과,4.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-02 06:44:31.767836,2026-02-02 08:19:48.311285,2026-02-02 08:36:25.070779,2026-02-03 03:53:38.341491
11161,,,True,자기설계세미나 I,정선영,사회복지학과,1.0,전기,OFFLINE,1,False,2,2,1,3.0,2,2,3,4,2026-02-02 16:34:06.321331,2026-02-04 04:36:01.659147,2026-02-02 19:44:01.042755,2026-02-04 23:36:29.485522
11224,,,True,패션정형데이터관리와분석,권기용,패션산업학과,3.0,전심,OFFLINE,3,False,2,2,1,3.0,2,2,3,4,2026-02-02 13:09:26.218055,2026-02-04 08:47:33.904763,2026-02-02 13:09:29.886227,2026-02-02 13:28:09.233998
11241,,,True,일반화학실험(1),김강우,화학과,1.0,전기,OFFLINE,1,False,1,1,0,3.0,3,3,3,4,2026-02-03 09:07:30.887008,2026-02-03 09:07:30.887008,2026-02-02 10:40:07.429737,2026-02-03 14:40:01.923552
11258,,,True,의약합성화학,김진호,화학과,4.0,전심,OFFLINE,3,False,1,1,1,3.0,3,3,3,4,2026-02-02 09:22:34.753645,2026-02-02 09:22:34.753645,2026-02-02 09:08:43.401273,2026-02-04 09:28:15.386983
11265,,,True,일반물리학실험(1),김정우,물리학과,1.0,전기,OFFLINE,1,False,1,1,1,3.0,3,3,3,4,2026-02-04 06:07:28.805816,2026-02-04 06:07:28.805816,2026-02-02 20:46:45.244871,2026-04-21 08:00:32.253331
11313,,,True,갈루아이론,이승재,수학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-04 02:23:06.591996,2026-02-04 02:23:06.591996,2026-02-03 13:39:57.490938,2026-02-04 06:13:21.195849
11314,,,True,인공지능을위한수학,배영진,수학과,4.0,전심,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-04 02:23:12.244611,2026-02-04 02:23:12.244611,2026-02-02 05:46:11.049494,2026-02-04 02:23:14.448310
11321,,,True,기초중국어1,조혜영,중어중국학과,1.0,전심,BLENDED,3,False,2,2,1,3.0,2,2,3,4,2026-02-02 16:01:29.193186,2026-02-03 04:40:45.887757,2026-02-03 04:43:17.550445,2026-02-03 08:42:52.541934
11362,,,True,기초프랑스어(1),박정준,불어불문학과,1.0,전기,OFFLINE,3,False,1,1,0,3.0,3,3,3,4,2026-02-03 09:32:24.271647,2026-02-03 09:32:24.271647,2026-02-02 05:58:15.911213,2026-02-03 08:59:40.504491
11391,,,True,AI활용번역입문,정채관,영어영문학과,4.0,전심,ONLINE,3,False,2,2,1,3.0,2,2,3,4,2026-02-03 07:20:52.235747,2026-02-04 10:20:22.355480,2026-02-02 13:13:17.729300,2026-02-04 10:04:22.665527
11458,,,True,독일어작문,이원경,독어독문학과,3.0,전심,OFFLINE,3,False,2,2,0,3.0,2,2,3,4,2026-02-02 16:38:40.119904,2026-02-03 15:54:44.385649,2026-02-02 13:16:10.759534,2026-02-03 15:54:46.054654
11479,,,True,중급영어회화(1),Anthony Wayne Thompson IV,영어영문학과,3.0,전기,OFFLINE,1,False,3,3,0,3.0,1,1,3,4,2026-02-02 15:59:04.051248,2026-02-20 02:37:40.322486,2026-02-02 15:59:08.475275,2026-02-02 15:59:08.475275
11487,,,True,Academic English,이은재,수학과,1.0,기교,OFFLINE,2,False,3,3,2,3.0,1,1,3,4,2026-02-02 15:35:10.052039,2026-02-04 17:04:08.012499,2026-02-03 06:39:43.039659,2026-02-03 06:39:43.039659
11501,,,True,Academic English,김연정,생명공학부,1.0,기교,OFFLINE,2,False,1,1,1,3.0,3,3,3,4,2026-02-02 16:21:23.365346,2026-02-02 16:21:23.365346,2026-02-02 14:39:00.401678,2026-02-15 09:08:08.651029
11521,,,True,Academic English,차현지,전자공학과,1.0,기교,OFFLINE,2,False,1,1,0,3.0,3,3,3,4,2026-02-03 11:03:00.760146,2026-02-03 11:03:00.760146,2026-02-03 06:08:23.245664,2026-02-04 03:04:51.394746
11539,,,True,Academic English,김상조,산업경영공학과,1.0,기교,OFFLINE,2,False,2,2,1,3.0,2,2,3,4,2026-02-04 11:17:56.014862,2026-02-04 18:22:23.592693,2026-02-04 18:22:19.532519,2026-02-12 12:25:31.569937
