subject_id,course_code,semester,active,subject_name,professor,department,grade,subject_type,class_method,credits,is_night,schedule_count,schedule_text
9792,,,True,유전공학,김준섭,나노바이오공학전공,4.0,전심,OFFLINE,3,False,2,"월 7-8.5, 목 5.5-7"
9793,,,True,인체생리학,양성구,나노바이오공학전공,4.0,전심,OFFLINE,3,False,2,"월 8.5-10, 목 1-2.5"
9794,,,True,물리화학,양기석,생명공학전공,2.0,전핵,OFFLINE,3,False,2,"월 7-8.5, 화 7-8.5"
9795,,,True,유기화학(1),박경민,생명공학전공,2.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 5.5-7"
9796,,,True,미생물공학,이동택,생명공학전공,2.0,전심,OFFLINE,3,False,2,"월 2.5-4, 목 5.5-7"
9798,,,True,식품공학개론,서명지,생명공학전공,2.0,전심,ONLINE,3,False,0,
9799,,,True,분자생물학,장성호,생명공학전공,3.0,전핵,BLENDED,3,False,2,"화 8.5-10, 수 1-2.5"
9800,,,True,생명공학세미나 1,이동택,생명공학전공,3.0,전핵,OFFLINE,1,False,1,수 9-10
9801,,,True,생명공학실험 2,미배정,생명공학전공,3.0,전핵,OFFLINE,3,False,1,월 5-10
9802,,,True,발효공학,서명지,생명공학전공,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 수 7-8.5"
9803,,,True,유전공학,황병희,생명공학전공,3.0,전심,BLENDED,3,False,2,"화 7-8.5, 수 5.5-7"
9804,,,True,의학공학,박경민,생명공학전공,3.0,전심,BLENDED,3,False,2,"월 2.5-4, 화 2.5-4"
9805,,,True,생명공학캡스톤디자인,이동택,생명공학전공,4.0,전심,OFFLINE,3,True,2,"월 10-12, 화 10-12"
9806,,,True,생명공학캡스톤디자인,장성호,생명공학전공,4.0,전심,OFFLINE,3,True,2,"월 10-12, 화 10-12"
9807,,,True,생체재료 및 조직공학,양기석,생명공학전공,4.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 1-2.5"
9808,,,True,대학수학(1),이정찬,생명공학부,1.0,기교,OFFLINE,3,False,1,수 2-5
9809,,,True,대학수학(1),김기태,생명공학부,1.0,기교,OFFLINE,3,False,1,수 2-5
9810,,,True,일반물리학,미배정,생명공학부,1.0,전기,OFFLINE,2,False,1,목 7-9
9811,,,True,일반물리학,미배정,생명공학부,1.0,전기,OFFLINE,2,False,1,목 5-7
9812,,,True,일반생물학(1),김준섭,생명공학부,1.0,전기,OFFLINE,2,False,1,화 8-10
9813,,,True,일반생물학(1),장성호,생명공학부,1.0,전기,OFFLINE,2,False,1,화 3-5
9814,,,True,일반생물학실험(1),김준섭,생명공학부,1.0,전기,OFFLINE,1,False,1,금 7-9
9815,,,True,일반생물학실험(1),김준섭,생명공학부,1.0,전기,OFFLINE,1,False,1,금 4-6
9816,,,True,일반생물학실험(1),장성호,생명공학부,1.0,전기,OFFLINE,1,False,1,월 2-4
9817,,,True,일반생물학실험(1),장성호,생명공학부,1.0,전기,OFFLINE,1,False,1,화 1-3
9818,,,True,일반화학(1),그레고리 아이작 피터슨,생명공학부,1.0,전기,OFFLINE,2,False,1,월 5-7
9819,,,True,일반화학(1),그레고리 아이작 피터슨,생명공학부,1.0,전기,OFFLINE,2,False,1,화 5-7
9820,,,True,일반화학실험(1),그레고리 아이작 피터슨,생명공학부,1.0,전기,OFFLINE,1,False,1,월 7-9
9821,,,True,일반화학실험(1),방지원,생명공학부,1.0,전기,OFFLINE,1,False,1,수 7-9
9822,,,True,일반화학실험(1),이창민,생명공학부,1.0,전기,OFFLINE,1,False,1,금 1-3
9823,,,True,자기설계세미나 I,이승호,생명공학부,1.0,전기,OFFLINE,1,False,1,목 9-10
9824,,,True,자기설계세미나 I,장성호,생명공학부,1.0,전기,OFFLINE,1,False,1,월 9-10
9825,,,True,자기설계세미나 I,한상길,생명공학부,1.0,전기,OFFLINE,1,False,1,목 9-10
9826,,,True,자기설계세미나 I,이동택,생명공학부,1.0,전기,OFFLINE,1,False,1,월 9-10
9827,,,True,분자의생명전공탐색,강하라,분자의생명전공,1.0,전기,OFFLINE,2,False,1,화 5-7
9828,,,True,융합자유전공대학생을위한생물학기초,봉지홍,분자의생명전공,1.0,전기,OFFLINE,3,False,2,"월 4-5.5, 수 4-5.5"
9829,,,True,물리학실험,박영미,분자의생명전공,1.0,전심,OFFLINE,1,False,1,월 7-9
9830,,,True,미생물및생화학실험,예정용,분자의생명전공,2.0,전핵,OFFLINE,2,False,1,금 5-9
9831,,,True,미생물및생화학실험,봉지홍,분자의생명전공,2.0,전핵,OFFLINE,2,False,1,목 4-8
9832,,,True,생화학,이미수,분자의생명전공,2.0,전핵,ONLINE,3,False,0,
9833,,,True,유기화학,봉지홍,분자의생명전공,2.0,전핵,OFFLINE,3,False,2,"목 1-2.5, 금 1-2.5"
9834,,,True,인체생리학,김재근,분자의생명전공,2.0,전핵,OFFLINE,3,False,2,"화 7-8.5, 수 1-2.5"
9835,,,True,미생물학,예정용,분자의생명전공,2.0,전심,OFFLINE,3,False,2,"화 8.5-10, 목 8.5-10"
9836,,,True,생물통계학,이호준,분자의생명전공,2.0,전심,OFFLINE,3,False,1,월 7-10
9837,,,True,유전학,박준태,분자의생명전공,3.0,전핵,OFFLINE,3,False,2,"수 4-5.5, 금 2.5-4"
9838,,,True,고급분자생물학,강하라,분자의생명전공,3.0,전심,OFFLINE,3,False,2,"월 7-8.5, 목 7-8.5"
9839,,,True,뇌과학,김재근,분자의생명전공,3.0,전심,OFFLINE,3,False,2,"월 8.5-10, 목 1-2.5"
9840,,,True,동물생리및병리학실험,김재근,분자의생명전공,3.0,전심,OFFLINE,2,False,1,수 6-10
9841,,,True,발생생물학및줄기세포학,이미수,분자의생명전공,3.0,전심,OFFLINE,3,False,2,"월 5.5-7, 화 4-5.5"
9842,,,True,기초의학-논문실험,박준태,분자의생명전공,4.0,전심,OFFLINE,2,True,1,금 16-19
9843,,,True,기초의학-창의실험,이미수,분자의생명전공,4.0,전심,OFFLINE,2,True,1,금 17-19
9844,,,True,바이오의약품학,봉지홍,분자의생명전공,4.0,전심,OFFLINE,3,False,2,"수 1-2.5, 금 5.5-7"
9845,,,True,신약개발론,이미수,분자의생명전공,4.0,전심,OFFLINE,3,False,2,"월 1-4, 화 1-4"
9846,,,True,유전공학,강하라,분자의생명전공,4.0,전심,ONLINE,3,False,0,
9847,,,True,물리학실험,송은선,생명과학전공,1.0,전기,OFFLINE,1,False,1,월 7-9
9848,,,True,물리학실험,권남오,생명과학전공,1.0,전기,OFFLINE,1,False,1,월 7-9
9849,,,True,생화학,안순길,생명과학전공,2.0,전핵,OFFLINE,3,False,1,화 5.5-8.5
9850,,,True,식물생리실험,김재광,생명과학전공,2.0,전핵,OFFLINE,2,False,1,목 5-9
9851,,,True,식물생리학,강기윤,생명과학전공,2.0,전핵,OFFLINE,3,False,2,"수 2.5-4, 목 2.5-4"
9852,,,True,식물분류및형태학,김성환,생명과학전공,2.0,전심,OFFLINE,3,False,1,금 5-8
9853,,,True,유기화학,안순길,생명과학전공,2.0,전심,OFFLINE,3,False,1,수 5.5-8.5
9854,,,True,동물분류및형태학,배양섭,생명과학전공,3.0,전핵,OFFLINE,3,False,1,목 5.5-8.5
9855,,,True,동물분류생태실험,김길원,생명과학전공,3.0,전핵,OFFLINE,2,False,1,화 5-9
9856,,,True,분자생물학,최재혁,생명과학전공,3.0,전핵,OFFLINE,3,False,2,"화 2.5-4, 목 2.5-4"
9857,,,True,분자생물학실험,최재혁,생명과학전공,3.0,전핵,OFFLINE,2,False,1,수 6-10
9858,,,True,진화생물학,배양섭,생명과학전공,3.0,전심,OFFLINE,3,False,1,목 1-4
9859,,,True,동물학연구방법,김길원,생명과학전공,4.0,전심,OFFLINE,2,False,1,월 5-9
9860,,,True,미생물학연구방법,권형욱,생명과학전공,4.0,전심,OFFLINE,2,False,1,월 5-9
9861,,,True,생명과학캡스톤디자인,최재혁,생명과학전공,4.0,전심,OFFLINE,3,False,2,"화 5.5-7, 목 5.5-7"
9862,,,True,수리생물학입문,이종구,생명과학전공,4.0,전심,OFFLINE,3,False,2,"화 1-2.5, 수 1-2.5"
9863,,,True,식물학연구방법,김재광,생명과학전공,4.0,전심,OFFLINE,2,False,1,금 4-8
9864,,,True,신경생물학,권형욱,생명과학전공,4.0,전심,OFFLINE,3,False,2,"화 8.5-10, 수 8.5-10"
9865,,,True,행동생물학,김길원,생명과학전공,4.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 2.5-4"
9866,,,True,대학수학(1),김기태,생명과학부,1.0,기교,OFFLINE,3,False,1,수 6-9
9867,,,True,대학수학(1),이정찬,생명과학부,1.0,기교,OFFLINE,3,False,1,수 6-9
9868,,,True,물리학,유상구,생명과학부,1.0,기교,OFFLINE,3,False,1,화 4-7
9869,,,True,물리학,유상구,생명과학부,1.0,기교,OFFLINE,3,False,1,화 7-10
9870,,,True,생물학기초(1),박준태,생명과학부,1.0,전기,OFFLINE,3,False,2,"월 5.5-7, 화 1-2.5"
9871,,,True,생물학기초(1),강기윤,생명과학부,1.0,전기,OFFLINE,3,False,2,"목 5.5-7, 금 2.5-4"
9872,,,True,생물학기초실험(1),강기윤,생명과학부,1.0,전기,OFFLINE,1,False,1,수 4-6
9873,,,True,생물학기초실험(1),박준태,생명과학부,1.0,전기,OFFLINE,1,False,1,화 3-5
9874,,,True,생물학기초실험(1),봉지홍,생명과학부,1.0,전기,OFFLINE,1,False,1,목 8-10
9875,,,True,생물학기초실험(1),강기윤,생명과학부,1.0,전기,OFFLINE,1,False,1,금 8-10
9876,,,True,자기설계세미나 I,박준태,생명과학부,1.0,전기,OFFLINE,1,False,1,수 9-10
9877,,,True,자기설계세미나 I,최재혁,생명과학부,1.0,전기,OFFLINE,1,False,1,월 4-5
9878,,,True,자기설계세미나 I,강기윤,생명과학부,1.0,전기,OFFLINE,1,False,1,월 4-5
9879,,,True,자기설계세미나 I,봉지홍,생명과학부,1.0,전기,OFFLINE,1,False,1,수 9-10
9880,,,True,화학,권태현,생명과학부,1.0,전기,OFFLINE,3,False,2,"월 2.5-4, 수 2.5-4"
9881,,,True,화학실험,강동구,생명과학부,1.0,전기,OFFLINE,1,False,1,목 3-5
9882,,,True,화학실험,그레고리 아이작 피터슨,생명과학부,1.0,전기,OFFLINE,1,False,1,목 7-9
9883,,,True,화학실험,그레고리 아이작 피터슨,생명과학부,1.0,전기,OFFLINE,1,False,1,목 5-7
9884,,,True,RISE,김한규,도시건축학전공,,전심,OFFLINE,3,False,0,
9885,,,True,RISE,이태영,도시건축학전공,,전심,OFFLINE,3,False,0,
9886,,,True,건축환경,이동석,도시건축학전공,2.0,전핵,OFFLINE,3,False,2,"월 2.5-4, 화 5.5-7"
9887,,,True,서양건축사,신은기,도시건축학전공,2.0,전핵,OFFLINE,3,False,2,"화 7-8.5, 수 2.5-4"
9888,,,True,설계스튜디오1,미배정,도시건축학전공,2.0,전핵,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9889,,,True,설계스튜디오1,정상경,도시건축학전공,2.0,전핵,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9890,,,True,설계스튜디오1,서상하,도시건축학전공,2.0,전핵,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9891,,,True,설계스튜디오1,최예정,도시건축학전공,2.0,전핵,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9892,,,True,설계스튜디오1,신은기,도시건축학전공,2.0,전핵,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9893,,,True,공간디자인의 이해,이태영,도시건축학전공,2.0,전심,OFFLINE,3,False,2,"화 2.5-4, 목 7-8.5"
9894,,,True,설계스튜디오3,원찬식,도시건축학전공,3.0,전핵,OFFLINE,4,False,2,"화 1-5, 금 1-5"
9895,,,True,설계스튜디오3,한승철,도시건축학전공,3.0,전핵,OFFLINE,4,False,2,"화 1-5, 금 1-5"
9896,,,True,설계스튜디오3,김유진,도시건축학전공,3.0,전핵,OFFLINE,4,False,2,"화 1-5, 금 1-5"
9897,,,True,설계스튜디오3,미배정,도시건축학전공,3.0,전핵,OFFLINE,4,False,2,"화 1-5, 금 1-5"
9898,,,True,설계스튜디오3,유영수,도시건축학전공,3.0,전핵,OFFLINE,4,False,2,"화 1-5, 금 1-5"
9899,,,True,지속가능한 도시,김한규,도시건축학전공,3.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 목 2.5-4"
9900,,,True,건축구조의 적용,김민수,도시건축학전공,3.0,전심,OFFLINE,3,False,1,수 7-10
9901,,,True,도시계획유산연구,최정윤,도시건축학전공,3.0,전심,OFFLINE,3,False,2,"월 2-4, 수 6-7"
9902,,,True,도시설계의 이해,곽동화,도시건축학전공,3.0,전심,OFFLINE,3,False,2,"화 7-8.5, 수 2.5-4"
9903,,,True,한국건축사,김대한,도시건축학전공,3.0,전심,OFFLINE,3,False,1,월 7-10
9904,,,True,건축과사회,이금진,도시건축학전공,4.0,전심,OFFLINE,3,False,2,"월 3-4, 화 4-6"
9905,,,True,도시재생의이해,김효정,도시건축학전공,4.0,전심,OFFLINE,3,False,1,화 7-10
9906,,,True,설계스튜디오5,신세철,도시건축학전공,4.0,전심,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9907,,,True,설계스튜디오5,차혜란,도시건축학전공,4.0,전심,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9908,,,True,설계스튜디오5,박유정,도시건축학전공,4.0,전심,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9909,,,True,설계스튜디오5,이태영,도시건축학전공,4.0,전심,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9910,,,True,설계스튜디오5,이장환,도시건축학전공,4.0,전심,OFFLINE,4,False,2,"월 6-10, 목 1-5"
9911,,,True,RISE,구충완,건축공학전공,,전심,OFFLINE,3,False,0,
9912,,,True,RISE,김태완,건축공학전공,,전심,OFFLINE,3,False,0,
9913,,,True,RISE,장정국,건축공학전공,,전심,OFFLINE,3,False,0,
9914,,,True,공학수학,최원,건축공학전공,2.0,기교,OFFLINE,3,False,2,"화 5.5-7, 목 2.5-4"
9915,,,True,물리(2),김완선,건축공학전공,2.0,기교,OFFLINE,3,False,1,화 1-4
9916,,,True,건축구조역학,박지훈,건축공학전공,2.0,전핵,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
9917,,,True,건축시공,박경모,건축공학전공,2.0,전핵,OFFLINE,3,False,1,금 4-7
9918,,,True,건축환경(1),이동석,건축공학전공,2.0,전핵,OFFLINE,3,False,2,"월 7-8.5, 목 5.5-7"
9919,,,True,건축재료,김혜주,건축공학전공,2.0,전심,OFFLINE,3,False,1,화 7-10
9920,,,True,건축사업비관리,구충완,건축공학전공,3.0,전핵,BLENDED,3,False,2,"월 7-8.5, 화 2.5-4"
9921,,,True,건축설비(1),이세진,건축공학전공,3.0,전핵,OFFLINE,3,False,1,목 7-10
9922,,,True,철근콘크리트구조1,천성철,건축공학전공,3.0,전핵,BLENDED,3,False,2,"월 2-4, 수 0-1"
9923,,,True,BIM기반건설정보관리,이슬비,건축공학전공,3.0,전심,BLENDED,3,False,2,"화 5.5-7, 수 2.5-4"
9924,,,True,건축구조실험(1),장정국,건축공학전공,3.0,전심,OFFLINE,3,False,1,수 4-10
9925,,,True,건축실시설계,김태완,건축공학전공,4.0,전핵,OFFLINE,3,False,1,목 1-7
9926,,,True,건축실시설계,박지훈,건축공학전공,4.0,전핵,OFFLINE,3,False,1,목 1-7
9927,,,True,건축실시설계,김동우,건축공학전공,4.0,전핵,OFFLINE,3,False,1,목 1-7
9928,,,True,건축경제,구충완,건축공학전공,4.0,전심,BLENDED,3,False,2,"월 5.5-7, 수 5.5-7"
9929,,,True,건축법과클레임관리,박경모,건축공학전공,4.0,전심,OFFLINE,3,False,1,금 1-4
9930,,,True,친환경건축설비,장현숙,건축공학전공,4.0,전심,OFFLINE,3,False,1,월 7-10
9931,,,True,대학수학(1),김흥숙,도시건축학부,1.0,기교,OFFLINE,3,False,1,화 6-9
9932,,,True,대학수학(1),이혜경,도시건축학부,1.0,기교,OFFLINE,3,False,1,화 6-9
9933,,,True,건축기초설계1,류종미,도시건축학부,1.0,전기,OFFLINE,3,False,1,수 1-7
9934,,,True,건축기초설계1,남동호,도시건축학부,1.0,전기,OFFLINE,3,False,1,수 1-7
9935,,,True,건축기초설계1,김한규,도시건축학부,1.0,전기,OFFLINE,3,False,1,수 1-7
9936,,,True,건축기초설계1,백현아,도시건축학부,1.0,전기,OFFLINE,3,False,1,금 1-7
9937,,,True,건축기초설계1,김미선,도시건축학부,1.0,전기,OFFLINE,3,False,1,금 1-7
9938,,,True,건축기초설계1,이옥화,도시건축학부,1.0,전기,OFFLINE,3,False,1,금 1-7
9939,,,True,자기설계세미나 I,김한규,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 7-8
9940,,,True,자기설계세미나 I,최정윤,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 7-8
9941,,,True,자기설계세미나 I,장정국,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 7-8
9942,,,True,자기설계세미나 I,이태영,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 3-4
9943,,,True,자기설계세미나 I,이슬비,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 3-4
9944,,,True,자기설계세미나 I,구충완,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 3-4
9945,,,True,자기설계세미나 I,김태완,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 3-4
9946,,,True,자기설계세미나 I,유영수,도시건축학부,1.0,전기,OFFLINE,1,False,1,월 7-8
9947,,,True,건축개론,김태완,도시건축학부,1.0,전심,OFFLINE,3,False,2,"수 7-8.5, 목 7-8.5"
9948,,,True,건축개론,김한규,도시건축학부,1.0,전심,OFFLINE,3,False,2,"수 7-8.5, 목 7-8.5"
9949,,,True,RISE,엄현주,도시공학과,,전심,OFFLINE,3,False,0,
9950,,,True,대학수학(1),함남우,도시공학과,1.0,기교,OFFLINE,3,False,2,"월 5.5-7, 화 5.5-7"
9951,,,True,물리(1),강유리,도시공학과,1.0,기교,OFFLINE,3,False,1,목 5.5-7
9952,,,True,자기설계세미나 I,윤병조,도시공학과,1.0,전기,OFFLINE,1,False,1,월 7-8
9953,,,True,자기설계세미나 I,윤병조,도시공학과,1.0,전기,OFFLINE,1,False,1,월 8-9
9954,,,True,도시형태및역사,한소영,도시공학과,1.0,전심,OFFLINE,3,False,2,"월 2.5-4, 수 2.5-4"
9955,,,True,비즈니스설계,박승진,도시공학과,1.0,전심,OFFLINE,3,False,2,"화 4-5.5, 목 4-5.5"
9956,,,True,사회조사방법론,권기현,도시공학과,1.0,전심,OFFLINE,3,False,2,"화 7-8.5, 수 5.5-7"
9957,,,True,도시공간정보기초,강준오,도시공학과,2.0,전기,OFFLINE,3,False,1,월 2-5
9958,,,True,기초정역학,김영찬,도시공학과,2.0,전핵,OFFLINE,3,False,1,목 5.5-7
9959,,,True,도시토지이용계획,엄현주,도시공학과,2.0,전핵,OFFLINE,3,False,2,"화 5.5-7, 목 2.5-4"
9960,,,True,교통공학개론,최현주,도시공학과,2.0,전심,OFFLINE,3,False,1,화 7-10
9961,,,True,단지계획스튜디오,한소영,도시공학과,2.0,전심,OFFLINE,3,False,1,수 5-9
9962,,,True,도시경제학,권기현,도시공학과,2.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 2.5-4"
9963,,,True,도시설계스튜디오1,김도훈,도시공학과,3.0,전핵,OFFLINE,4,False,1,수 4-10
9964,,,True,스마트도시교통론,석종수,도시공학과,3.0,전핵,OFFLINE,3,False,1,월 7-10
9965,,,True,주택정책론,권기현,도시공학과,3.0,전핵,OFFLINE,3,False,2,"월 2.5-4, 목 2.5-4"
9966,,,True,도시공간불평등,엄현주,도시공학과,3.0,전심,OFFLINE,3,False,2,"월 5.5-7, 화 2.5-4"
9967,,,True,도시공간환경조사2,강준오,도시공학과,3.0,전심,OFFLINE,3,False,1,화 7-10
9968,,,True,도시구조역학2,박승진,도시공학과,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 목 5.5-7"
9969,,,True,UAV기반도시생애주기실무,강준오,도시공학과,4.0,전심,OFFLINE,3,False,1,월 7-10
9970,,,True,도로교통안전공학,윤병조,도시공학과,4.0,전심,OFFLINE,3,False,2,"월 2.5-4, 목 2.5-4"
9971,,,True,도시빅데이터분석,권기현,도시공학과,4.0,전심,OFFLINE,3,False,2,"월 5.5-7, 목 5.5-7"
9972,,,True,도시연구방법론,연다혜,도시공학과,4.0,전심,OFFLINE,3,False,1,수 6-10
9973,,,True,창의융합공학,박승진,도시공학과,4.0,전심,ONLINE,3,False,2,"월 1-2.5, 목 1-2.5"
9974,,,True,기초화학및실험1,임지영,환경공학전공,1.0,기교,OFFLINE,3,False,1,수 4-8
9975,,,True,대학수학(1),손홍민,환경공학전공,1.0,기교,OFFLINE,3,False,1,목 1-4
9976,,,True,선형대수학,남궁정일,환경공학전공,1.0,기교,OFFLINE,3,False,1,월 2-5
9977,,,True,환경과도시,이준석,환경공학전공,1.0,전기,OFFLINE,3,False,2,"월 7-8.5, 수 8.5-10"
9978,,,True,공학수학,이준석,환경공학전공,2.0,전기,OFFLINE,3,False,2,"월 2.5-4, 목 4-5.5"
9979,,,True,환경유체역학,박성원,환경공학전공,2.0,전기,OFFLINE,3,False,1,목 5.5-7
9980,,,True,환경통계및자료해석,이희관,환경공학전공,2.0,전기,OFFLINE,3,False,1,화 2-5
9981,,,True,환경화학,김철용,환경공학전공,2.0,전기,OFFLINE,3,False,2,"월 5.5-7, 수 1-2.5"
9982,,,True,환경에너지와미래,이도균,환경공학전공,2.0,전핵,OFFLINE,3,False,2,"월 7-8.5, 수 2.5-4"
9983,,,True,물리화학적수처리공정,이준석,환경공학전공,3.0,전심,OFFLINE,3,False,2,"화 2.5-4, 수 5.5-7"
9984,,,True,지속가능사회와환경융합,이준석,환경공학전공,3.0,전심,OFFLINE,3,False,2,"화 1-2.5, 수 7-8.5"
9985,,,True,친환경집진기술,박찬진,환경공학전공,3.0,전심,OFFLINE,3,False,1,수 2-5
9986,,,True,환경수문학,변규현,환경공학전공,3.0,전심,OFFLINE,3,False,2,"화 5.5-7, 목 5.5-7"
9987,,,True,환경영향평가,김혜숙,환경공학전공,3.0,전심,OFFLINE,3,False,1,목 2-5
9988,,,True,환경공학세미나1,이도균,환경공학전공,4.0,전핵,OFFLINE,1,False,1,목 8-9
9989,,,True,기후변화공학,이희관,환경공학전공,4.0,전심,OFFLINE,3,False,2,"월 5.5-7, 수 2.5-4"
9990,,,True,데이터기반환경관리,이희관,환경공학전공,4.0,전심,OFFLINE,1,True,1,월 10-11
9991,,,True,바이오에너지공학,이도균,환경공학전공,4.0,전심,OFFLINE,3,False,2,"화 5.5-7, 목 5.5-7"
9992,,,True,온실가스관리,변규현,환경공학전공,4.0,전심,OFFLINE,3,False,2,"화 2.5-4, 목 2.5-4"
9993,,,True,지속가능발전과녹색전환,이도균,환경공학전공,4.0,전심,OFFLINE,1,True,1,화 10-11
9994,,,True,환경오염복원공학,김철용,환경공학전공,4.0,전심,OFFLINE,3,False,2,"화 1-2.5, 목 1-2.5"
9995,,,True,대학수학(1),손홍민,건설환경공학전공,1.0,기교,OFFLINE,3,False,1,금 7-10
9996,,,True,대학수학(1),손홍민,건설환경공학전공,1.0,기교,OFFLINE,3,False,1,금 4-7
9997,,,True,선형대수학,신희수,건설환경공학전공,1.0,기교,OFFLINE,3,False,1,화 4-7
9998,,,True,선형대수학,신희수,건설환경공학전공,1.0,기교,OFFLINE,3,False,1,월 1-4
9999,,,True,일반물리(1),김영찬,건설환경공학전공,1.0,기교,OFFLINE,2,False,1,수 6-8
10000,,,True,일반물리(1),김영찬,건설환경공학전공,1.0,기교,OFFLINE,2,False,1,수 8-10
10001,,,True,지구시스템과학,강정구,건설환경공학전공,1.0,기교,OFFLINE,2,False,1,목 6-8
10002,,,True,지구시스템과학,강정구,건설환경공학전공,1.0,기교,OFFLINE,2,False,1,목 8-10
10003,,,True,건설환경공학개론,박정희,건설환경공학전공,1.0,전기,OFFLINE,3,False,2,"수 4-5, 목 4-5"
10004,,,True,확률및통계,김경희,건설환경공학전공,2.0,전기,OFFLINE,3,False,1,수 2-5
10005,,,True,확률및통계,양재호,건설환경공학전공,2.0,전기,OFFLINE,3,False,1,화 3-6
10006,,,True,정역학및연습,이헌우,건설환경공학전공,2.0,전핵,OFFLINE,2,False,1,금 1-4
10007,,,True,측량학(1),최병길,건설환경공학전공,2.0,전핵,OFFLINE,2,False,2,"월 8-10, 수 9-10"
10008,,,True,도시지공학실무(1),권용희,건설환경공학전공,2.0,전심,OFFLINE,2,False,1,목 6-10
10009,,,True,도시지공학실무(1),권용희,건설환경공학전공,2.0,전심,OFFLINE,2,False,1,목 1-5
10010,,,True,수리학(1),미배정,건설환경공학전공,2.0,전심,OFFLINE,3,False,1,금 4-7
10011,,,True,구조역학(1),이헌우,건설환경공학전공,3.0,전핵,OFFLINE,2,False,1,화 1-4
10012,,,True,수문학,미배정,건설환경공학전공,3.0,전핵,OFFLINE,2,False,2,"수 1-3, 목 1-2"
10013,,,True,철근콘크리트및설계1,이승정,건설환경공학전공,3.0,전핵,OFFLINE,2,False,2,"화 4-5, 수 3-5"
10014,,,True,토질실험,신세희,건설환경공학전공,3.0,전핵,OFFLINE,1,False,1,목 8-10
10015,,,True,토질실험,박정희,건설환경공학전공,3.0,전핵,OFFLINE,1,False,1,목 2-4
10016,,,True,토질실험,김인현,건설환경공학전공,3.0,전핵,OFFLINE,1,False,1,목 5-7
10017,,,True,건설경제성공학,미배정,건설환경공학전공,3.0,전심,OFFLINE,3,False,1,월 1-4
10018,,,True,건설시스템IoT,우상인,건설환경공학전공,3.0,전심,OFFLINE,1,False,1,수 8-10
10019,,,True,상수도시스템,장동우,건설환경공학전공,3.0,전심,OFFLINE,3,False,2,"월 6-8, 화 5-6"
10020,,,True,스마트공간정보시스템,최병길,건설환경공학전공,3.0,전심,BLENDED,3,False,2,"월 5-6, 수 5-7"
10021,,,True,토질역학(2),우상인,건설환경공학전공,3.0,전심,ONLINE,3,False,2,"화 6-7, 금 8-10"
10022,,,True,환경실험,이주경,건설환경공학전공,4.0,전핵,OFFLINE,1,False,1,목 6-8
10023,,,True,환경실험,이주경,건설환경공학전공,4.0,전핵,OFFLINE,1,False,1,목 8-10
10024,,,True,Hydroinformatics,장동우,건설환경공학전공,4.0,전심,BLENDED,3,False,2,"월 2-3, 수 8-10"
10025,,,True,PSC구조설계,이승정,건설환경공학전공,4.0,전심,OFFLINE,3,False,2,"월 5-7, 화 5-6"
10026,,,True,건설데이터애널리틱스,강정구,건설환경공학전공,4.0,전심,OFFLINE,3,False,1,목 3-6
10027,,,True,건설재료학및실험,이승정,건설환경공학전공,4.0,전심,OFFLINE,3,False,2,"월 8-10, 화 6-7"
10028,,,True,교량공학,심형보,건설환경공학전공,4.0,전심,OFFLINE,3,False,2,"월 3-5, 화 3-4"
10029,,,True,도로공학,박정희,건설환경공학전공,4.0,전심,OFFLINE,3,False,2,"화 8-9, 수 2-4"
10030,,,True,지능형도로계획및설계,양재호,건설환경공학전공,4.0,전심,OFFLINE,3,False,1,화 6-9
10031,,,True,자기설계세미나 I,이희관,도시환경공학부,1.0,전기,OFFLINE,1,False,1,화 9-10
10032,,,True,자기설계세미나 I,박정희,도시환경공학부,1.0,전기,OFFLINE,1,False,1,화 9-10
10033,,,True,자기설계세미나 I,이도균,도시환경공학부,1.0,전기,OFFLINE,1,False,1,화 9-10
10034,,,True,자기설계세미나 I,이승정,도시환경공학부,1.0,전기,OFFLINE,1,False,1,화 9-10
10035,,,True,자기설계세미나 I,우상인,도시환경공학부,1.0,전기,OFFLINE,1,False,1,화 9-10
